FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
575915,0,0,0,0,0,4.00
575927,15988736,34,3966,0,0,3.00
575940,15988736,34,3966,0,0,2.00
575952,12003328,31,2993,0,976,17.00
575963,7903232,8,1992,2000,1,18.00
575974,7903232,8,1992,2000,0,12.00
575986,7804928,8,1968,2000,24,15.00
575997,7903232,8,1992,2000,0,16.00
576009,7903232,8,1992,2000,0,17.00
576020,3823616,4,996,2000,1000,10.00
576032,11909120,30,2970,1000,0,11.00
576044,11909120,30,2970,1000,0,10.00
576056,11884544,30,2457,1005,510,22.00
576066,3823616,4,996,3000,0,24.00
576077,3823616,4,996,3000,0,23.00
576087,-256000,0,0,3000,1000,5.00
576100,15972352,38,3962,0,0,3.00
576112,15972352,38,3962,0,0,3.00
576125,11986944,35,2989,0,976,4.00
576137,15972352,38,3962,0,0,3.00
576150,15972352,38,3962,0,0,3.00
576162,12404736,35,3091,61,1346,11.00
576174,11909120,30,2970,1000,0,11.00
576186,11909120,30,2970,1000,0,11.00
576198,5650432,27,1442,1000,1531,10.00
576210,11892736,34,2966,1000,0,10.00
576222,11892736,34,2966,1000,0,12.00
576234,11880448,28,2963,1000,9,3.00
576247,15984640,35,3965,0,0,3.00
576259,15984640,35,3965,0,0,3.00
576272,13445120,35,3345,74,546,11.00
576284,11982848,12,2988,1000,0,10.00
576296,11982848,12,2988,1000,0,10.00
576308,6543360,7,1660,1000,1333,16.00
576319,7903232,8,1992,2000,0,18.00
576330,7903232,8,1992,2000,0,18.00
576342,7620608,8,1923,2000,69,12.00
576354,11892736,34,2966,1000,0,10.00
576366,11892736,34,2966,1000,0,11.00
576378,8689664,31,2184,1000,785,17.00
576389,7813120,30,1970,2000,0,18.00
576400,7813120,30,1970,2000,0,19.00
576411,7075840,29,1790,2000,181,11.00
576423,11892736,34,2966,1000,0,11.00
576435,11892736,34,2966,1000,0,11.00
