FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
237889,-192,0,0,0,3,5.00
237972,3925504,26,974,0,0,33.00
238042,-64000,0,0,1000,1,37.00
238111,-64000,0,0,1000,0,8.00
238194,3925504,26,974,0,0,5.00
238278,3925504,26,974,0,0,28.00
238351,-64000,0,0,1000,0,7.00
238434,4015616,4,996,0,0,5.00
238518,4015616,4,996,0,0,5.00
238602,4015616,4,996,0,0,6.00
238686,4015616,4,996,0,0,32.00
238755,-64000,0,0,1000,0,11.00
238838,3925504,26,974,0,0,5.00
238921,4015616,4,996,0,0,5.00
239005,3925504,26,974,0,0,6.00
239089,4015616,4,996,0,0,5.00
239172,3925504,26,974,0,0,5.00
239255,3925504,26,974,0,0,6.00
239339,4015616,4,996,0,0,5.00
239422,4015616,4,996,0,0,6.00
239506,4015616,4,996,0,0,5.00
239589,4015616,4,996,0,0,5.00
239672,4015616,4,996,0,0,6.00
239756,4015616,4,996,0,0,5.00
239839,4015616,4,996,0,0,6.00
239923,4015616,4,996,0,0,6.00
240005,3921408,27,973,0,0,5.00
240088,4015616,4,996,0,0,6.00
240170,3925504,26,974,0,0,25.00
240243,-64000,0,0,1000,0,36.00
240312,-64000,0,0,1000,0,23.00
240386,4015616,4,996,0,0,17.00
240463,-64000,0,0,1000,0,26.00
240537,4015616,4,996,0,0,6.00
240620,3925504,26,974,0,0,4.00
240704,4015616,4,996,0,0,5.00
240788,4015616,4,996,0,0,5.00
240872,4015616,4,996,0,0,6.00
240955,3921408,27,973,0,0,16.00
241031,-64000,0,0,1000,0,29.00
241102,3925504,26,974,0,0,6.00
241186,4015616,4,996,0,0,5.00
241269,4015616,4,996,0,0,10.00
241353,-64000,0,0,1000,0,34.00
241421,4015616,4,996,0,0,3.00
