FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
297222,-192,0,0,0,3,3.00
297271,3925504,26,974,0,0,3.00
297321,3925504,26,974,0,157,27.00
297364,-64000,0,0,999,1,27.00
297408,-64000,0,0,1000,0,3.00
297458,4015616,4,996,0,0,3.00
297508,4015616,4,996,0,0,3.00
297558,4015616,4,996,0,0,3.00
297609,4015616,4,996,0,0,23.00
297653,-64000,0,0,1000,0,27.00
297695,-64000,0,0,999,1,3.00
297746,3925504,26,974,0,0,3.00
297796,3925504,26,974,0,0,3.00
297846,4015616,4,996,0,0,3.00
297896,4015616,4,996,0,0,3.00
297947,3925504,26,974,0,0,3.00
297997,3925504,26,974,0,0,2.97
298048,4015616,4,996,0,0,3.00
298098,4015616,4,996,0,0,23.00
298143,-64000,0,0,1000,0,29.00
298185,-64000,0,0,1000,0,4.00
298235,3925504,26,974,0,0,2.00
298286,3925504,26,974,0,0,25.00
298329,-64000,0,0,1000,1,26.00
298373,-64000,0,0,1000,0,24.00
298417,-64000,0,0,1000,0,28.00
298460,-64000,0,0,1000,0,5.00
298510,4015616,4,996,0,0,3.00
298560,4015616,4,996,0,0,3.00
298610,4015616,4,996,0,0,3.00
298660,4015616,4,996,0,0,3.00
298711,3925504,26,974,0,0,3.00
298761,3925504,26,974,0,0,3.00
298812,4015616,4,996,0,0,1.98
298862,4015616,4,996,0,0,3.96
298912,3925504,26,974,0,0,2.97
298963,3925504,26,974,0,0,3.00
299013,3925504,26,974,0,0,3.00
299063,3925504,26,974,0,0,3.00
299114,3925504,26,974,0,0,2.00
299164,3925504,26,974,0,0,24.00
299208,-64000,0,0,1000,0,28.00
299251,-64000,0,0,1000,0,25.00
299295,-64000,0,0,1000,0,27.00
299338,-64000,0,0,999,0,6.00
