FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
617368,-128,0,0,0,1423,26.00
617403,15908352,38,3962,1000,0,26.00
617437,12590592,33,3152,1000,950,27.00
617471,15908352,38,3962,1000,0,30.00
617504,11927040,34,2990,1000,976,30.00
617537,15900160,40,3960,1000,0,26.00
617571,15658496,35,3901,1000,64,34.00
617602,11828736,34,2966,2000,0,44.00
617628,7835136,9,1956,1999,1035,30.00
617661,15908352,38,3962,1000,0,30.00
617693,12738048,35,3188,1000,778,13.00
617735,20069888,22,4978,0,0,10.00
617776,15810048,36,3938,0,1026,13.00
617817,19996160,40,4960,0,0,12.00
617859,13872640,35,3465,0,1500,13.00
617901,20000256,39,4961,0,0,12.00
617943,19398144,38,4682,123,157,26.00
617977,15924736,34,3966,1000,0,31.00
618010,15924736,34,3966,1000,0,41.00
618038,11845120,30,2970,2000,0,44.00
618065,11845120,30,2970,2000,0,29.00
618098,15924736,34,3966,1000,0,27.00
618133,15924736,34,3966,1000,0,35.00
618164,11828736,34,2966,2000,0,44.00
618190,11828736,34,2772,2000,977,28.00
618223,15908352,38,3962,1000,0,18.00
618261,12725760,36,3757,1000,0,14.00
618301,19983872,43,4957,0,0,11.00
618342,16715264,40,4159,429,372,44.00
618369,11828736,34,2966,2000,0,44.00
618396,11828736,34,2966,2000,0,27.00
618430,15924736,34,3966,1000,0,27.00
618463,15924736,34,3966,1000,0,36.00
618495,11828736,34,2966,2000,0,43.00
618522,11828736,34,2966,2000,0,39.00
618552,7749120,30,1970,3000,0,53.00
618575,7749120,30,1970,3000,0,30.00
618610,11845120,30,2970,1999,1,43.00
618636,11845120,30,2970,2000,0,38.00
618668,7831040,10,1990,3000,0,52.00
618691,7831040,10,1990,3000,0,40.00
618721,7839232,8,1992,3000,0,47.00
618747,7839232,8,1992,3000,0,34.00
618779,15924736,34,3966,1000,0,30.00
618811,15924736,34,3966,1000,0,27.00
