FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
425471,-384,0,0,0,6,8.00
425554,8031232,8,1992,0,0,9.00
425637,7556096,8,1992,0,0,9.00
425721,8031232,8,1992,0,0,8.00
425804,6982656,7,1736,159,98,46.00
425868,3951616,4,996,1000,0,37.00
425937,3861504,26,974,1000,1,9.00
426020,7941120,30,1970,0,0,8.00
426103,7199744,30,1789,180,101,48.00
426158,-128000,0,0,2000,0,52.48
426202,-128000,0,0,2000,0,11.00
426285,8031232,8,1992,0,0,9.00
426369,8031232,8,1992,0,0,8.00
426451,7953408,27,1973,0,0,8.91
426536,7953408,27,1973,0,0,9.00
426620,7941120,30,1970,0,0,9.00
426702,7937024,29,1969,0,2,36.00
426758,3861504,26,974,1000,0,37.00
426817,3853312,26,864,1001,109,45.00
426882,3951616,4,996,1000,0,46.00
426946,3951616,4,996,1000,0,10.00
427029,8031232,8,1992,0,0,8.00
427112,8031232,8,1992,0,0,8.00
427196,8031232,8,1992,0,0,10.00
427280,8031232,8,1992,0,0,42.00
427346,3947520,5,995,1000,0,46.00
427411,3865600,5,975,1000,21,45.00
427476,3951616,4,996,1000,1,42.00
427543,3951616,4,996,1000,0,10.00
427626,7957504,26,1974,0,0,8.00
427710,7957504,26,1974,0,0,38.00
427780,3951616,4,996,1000,0,43.00
427842,3951616,4,996,1000,1,33.00
427908,3861504,26,974,1000,0,40.00
427961,3861504,26,974,1000,0,14.00
428042,8031232,8,1992,0,0,9.00
428127,7805952,8,1937,0,55,45.00
428191,3951616,4,996,1000,0,38.00
428261,3951616,4,996,1000,0,47.00
428313,-128000,0,0,2000,0,54.00
428359,-128000,0,0,2000,0,15.00
428439,7957504,26,1974,0,0,10.00
428523,7957504,26,1974,0,0,32.00
428586,3861504,26,974,1000,0,40.00
428639,3861504,26,974,999,1,14.00
