FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
610186,-5696,0,0,0,89,8.00
610216,19987968,42,4958,0,0,7.00
610247,8891904,31,2249,0,2720,33.00
610271,11824640,35,2965,2000,0,37.00
610293,3689984,6,1427,2000,1567,23.00
610320,15908352,38,3962,1000,0,16.00
610349,11083264,35,2784,1016,1165,22.00
610375,15916544,36,3964,1000,0,24.00
610401,15556096,35,3876,1000,89,31.00
610425,11845120,30,2970,2000,0,34.00
610449,11845120,30,2970,2000,0,28.00
610474,11828736,34,2966,2000,0,37.00
610496,11828736,34,2966,2000,88,36.00
610521,11914752,13,2987,1999,0,39.00
610545,11914752,13,2987,2000,0,13.00
610576,20020736,34,4966,0,0,8.00
610607,20020736,34,4966,0,0,27.00
610632,11841024,31,2969,1999,1,36.00
610653,11841024,31,2969,2000,0,34.00
610677,11828736,34,2966,1999,0,36.00
610700,11828736,34,2966,2000,1,33.66
610726,7765504,26,1974,3000,0,49.00
610746,7765504,26,1974,3000,0,24.00
610772,15908352,38,3962,1000,0,23.00
610798,15908352,38,3962,1000,0,13.00
610829,19987968,42,4958,0,0,8.00
610860,19987968,42,4958,0,0,22.00
610887,15908352,38,3962,1000,0,25.00
610913,15908352,38,3962,1000,0,31.00
610937,11828736,34,2966,2000,0,36.00
610960,11828736,34,2966,2000,0,36.00
610985,7835136,9,1991,3000,0,47.00
611007,7835136,9,1991,2999,1,26.00
611033,15937024,31,3969,1000,0,24.00
611059,15937024,31,3969,999,0,16.00
611088,20069888,22,4978,0,0,7.00
611120,20069888,22,4978,0,0,18.00
611149,11910656,14,2986,2000,1,37.00
611171,11910656,14,2986,1999,0,26.00
611197,15941120,30,3970,1000,0,24.00
611223,15941120,30,3970,1000,0,27.00
611250,11910656,14,2986,1999,1,36.00
611274,11910656,14,2986,2000,0,25.00
611303,15998464,16,3984,1000,0,23.00
611328,15998464,16,3984,1000,0,15.00
