FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
255231,-128,0,0,0,2,4.00
255293,3925504,26,974,0,0,27.00
255348,-64000,0,0,1000,0,5.00
255410,4015616,4,996,0,0,28.00
255463,-64000,0,0,1000,0,6.00
255525,4015616,4,996,0,0,4.00
255588,4015616,4,996,0,0,24.00
255643,-64000,0,0,1000,0,24.00
255699,-64000,0,0,999,0,27.00
255754,-64000,0,0,1000,0,30.00
255807,-64000,0,0,1000,0,14.00
255866,4015616,4,996,0,0,19.00
255922,-64000,0,0,1000,0,15.00
255981,4015616,4,996,0,0,4.00
256044,4015616,4,996,0,0,4.00
256107,4015616,4,996,0,0,4.00
256169,4015616,4,996,0,0,19.00
256226,-64000,0,0,1000,0,17.00
256284,3925504,26,974,0,0,16.00
256342,-64000,0,0,1000,0,21.00
256399,4015616,4,996,0,0,4.00
256462,4015616,4,996,0,0,3.00
256525,4015616,4,996,0,0,5.00
256587,3921408,27,973,0,0,13.00
256646,-64000,0,0,1000,0,24.00
256701,4015616,4,996,0,0,4.00
256763,4015616,4,996,0,0,4.00
256826,3921408,27,973,0,0,4.00
256889,4015616,4,996,0,0,5.00
256952,4015616,4,996,0,0,4.00
257014,3925504,26,974,0,0,4.00
257077,4015616,4,996,0,0,5.00
257140,3921408,27,973,0,0,4.00
257202,4015616,4,996,0,0,5.00
257264,4015616,4,996,0,0,3.96
257326,4015616,4,996,0,0,4.95
257389,3921408,27,973,0,0,4.00
257451,3925504,26,974,0,0,8.00
257513,-64000,0,0,1000,0,25.00
257568,3925504,26,974,0,0,3.00
257631,3925504,26,974,0,0,4.00
257694,4015616,4,996,0,0,5.00
257756,4015616,4,996,0,0,3.00
257819,3925504,26,974,0,0,4.00
257882,4015616,4,996,0,0,4.00
