FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
535793,0,0,0,0,500,6.00
535800,11925504,26,2974,1000,0,4.00
535807,15972352,38,3962,0,0,8.00
535814,11909120,30,2970,1000,0,4.00
535821,15972352,38,3962,0,0,8.00
535828,11892736,34,2966,1000,0,8.00
535834,7813120,30,1970,2000,0,5.00
535841,11892736,34,2966,1000,0,8.00
535848,3966976,5,1031,2000,964,7.00
535855,11982848,12,2988,1000,0,11.00
535862,3823616,4,996,3000,0,11.00
535868,3823616,4,996,3000,0,9.00
535875,7903232,8,1992,2000,0,8.00
535882,11982848,12,2988,1000,0,8.00
535888,3823616,4,996,3000,0,9.00
535895,7813120,30,1970,2000,0,7.00
535902,7813120,30,1970,2000,0,10.00
535908,7903232,8,1992,2000,0,7.00
535915,11888640,35,2965,1000,0,7.00
535922,11909120,30,2970,1000,0,6.00
535929,15972352,38,3962,0,0,3.00
535936,7899136,9,1991,2000,0,10.00
535943,11982848,12,2988,1000,0,7.00
535950,16062464,16,3984,0,0,5.00
535957,15984640,35,3965,0,0,4.00
535963,11892736,34,2966,1000,0,6.00
535970,7813120,30,1970,2000,0,8.00
535977,11978752,13,2987,844,156,7.00
535984,9852928,32,2468,1000,500,7.00
535991,7813120,30,1970,1018,982,9.00
535998,7903232,8,1992,521,1479,10.00
536004,15976448,27,3963,0,10,3.00
536011,11909120,30,2970,0,1000,3.00
536018,5859328,7,1493,76,2424,10.00
536025,3725312,4,972,1500,1524,6.00
536032,10528768,13,2633,0,1354,6.00
536039,11876352,28,2962,354,656,7.00
536046,4540416,5,1171,1155,1669,6.00
536052,800768,4,258,1007,2731,6.00
536059,9500672,26,2382,0,1592,10.00
536066,-133120,1,30,3000,969,7.00
536073,5003264,30,1284,1965,721,13.00
536079,3733504,26,974,3000,0,10.00
536086,11892736,34,2966,1000,0,7.00
536093,7903232,8,1992,1500,500,12.00
