FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
450011,-2880,0,0,0,45,5.00
450053,8031232,8,1992,0,0,4.00
450094,8031232,8,1992,0,0,6.00
450136,3951616,4,996,0,1000,4.00
450177,8031232,8,1992,0,0,5.00
450219,8031232,8,1992,0,0,4.00
450261,7941120,30,1970,0,0,5.00
450303,7941120,30,1970,0,0,4.00
450345,7941120,30,1970,0,0,6.00
450386,7941120,30,1970,0,0,5.00
450428,7941120,30,1970,0,0,4.00
450470,7941120,30,1970,0,0,6.00
450512,4836352,6,1212,504,278,25.00
450546,3943424,6,994,1000,0,24.00
450582,3943424,6,994,1000,0,25.00
450617,4905984,27,1229,122,622,6.00
450658,7941120,30,1970,0,0,4.00
450701,7941120,30,1970,0,0,5.00
450742,5311488,26,1328,395,251,23.00
450777,3861504,26,974,1000,0,25.00
450809,3861504,26,974,1000,0,24.00
450842,5344256,26,1336,387,251,24.00
450875,3861504,26,974,1000,0,25.00
450908,3861504,26,974,1000,0,23.00
450942,-128000,0,0,1000,1000,23.00
450975,3861504,26,974,999,0,24.00
451008,3861504,26,974,1000,1,24.00
451041,2579456,26,661,1072,241,25.00
451077,3951616,4,996,1000,0,23.00
451114,3951616,4,996,1000,0,26.00
451150,3951616,4,996,1000,0,24.00
451186,3951616,4,996,1000,0,26.00
451223,3951616,4,996,1000,0,23.00
451260,3951616,4,996,1000,0,5.00
451302,7957504,26,1974,0,0,5.00
451344,7957504,26,1974,0,0,5.00
451386,3861504,26,974,0,1000,5.00
451428,8031232,8,1992,0,0,5.00
451470,8031232,8,1992,0,0,5.00
451511,8027136,9,1991,0,0,5.00
451553,8031232,8,1992,0,0,5.00
451595,8031232,8,1992,0,0,5.00
451637,5286912,6,1322,0,672,5.00
451679,7941120,30,1970,0,0,4.00
451720,7941120,30,1970,0,0,6.00
