FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
316316,-10304,0,0,0,161,2.00
316336,4015616,4,996,0,0,1.00
316357,4015616,4,996,0,0,2.00
316378,4015616,4,996,0,0,2.00
316399,4015616,4,996,0,0,1.00
316420,4015616,4,996,0,0,1.00
316441,1975808,2,498,0,500,2.00
316462,4015616,4,996,0,0,1.00
316483,4015616,4,996,0,0,2.00
316504,1975808,2,498,0,500,1.00
316525,4015616,4,996,0,0,1.98
316546,4015616,4,996,0,0,2.00
316567,3925504,26,974,0,0,1.00
316588,3925504,26,974,0,0,1.00
316609,3925504,26,974,0,0,2.00
316629,4015616,4,996,0,0,2.00
316650,4015616,4,996,0,0,1.00
316672,4015616,4,996,0,0,1.00
316693,1099264,3,284,190,523,14.00
316713,-64000,0,0,1000,0,13.00
316734,-64000,0,0,1000,0,13.00
316755,-64000,0,0,0,1000,2.00
316776,4015616,4,996,0,0,1.00
316797,4015616,4,996,0,0,1.00
316818,1975808,2,498,0,500,1.00
316839,4015616,4,996,0,0,1.00
316860,4015616,4,996,0,0,1.98
316881,4015616,4,996,0,0,1.98
316902,4015616,4,996,0,0,1.00
316923,4015616,4,996,0,0,2.00
316944,4015616,4,996,0,0,1.00
316965,4015616,4,996,0,0,1.00
316986,4015616,4,996,0,0,2.00
317007,4015616,4,996,0,0,2.00
317028,4015616,4,996,0,0,1.00
317049,4015616,4,996,0,0,2.00
317070,4015616,4,996,0,0,1.00
317091,4015616,4,996,0,0,2.00
317112,4015616,4,996,0,0,2.00
317133,4015616,4,996,0,0,1.00
317154,4015616,4,996,0,0,1.00
317175,4015616,4,996,0,0,2.00
317196,4015616,4,996,0,0,2.00
317217,4015616,4,996,0,0,1.00
317238,4015616,4,996,0,0,2.00
