FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
492015,-192,0,0,2,998,18.00
492044,7893504,26,1974,1000,0,21.00
492073,7893504,26,1974,1000,0,23.00
492101,7877120,30,1970,1000,0,24.00
492129,7709184,30,1929,1000,41,31.00
492154,3879424,6,994,2000,0,29.00
492180,3879424,6,994,2000,0,7.00
492211,11956736,34,2966,0,0,5.00
492242,11956736,34,2966,0,0,7.00
492273,11973120,30,2970,0,0,6.00
492305,11973120,30,2969,0,1,29.00
492330,3887616,4,996,2000,0,35.00
492354,3887616,4,996,1999,1,7.00
492385,11989504,26,2974,0,0,6.00
492416,11989504,26,2974,0,0,30.00
492441,3887616,4,996,1999,0,34.00
492465,3887616,4,996,2000,0,23.00
492494,7877120,30,1970,1000,0,23.00
492522,7877120,30,1970,1000,0,32.00
492547,3797504,26,974,2000,0,30.00
492573,3797504,26,974,2000,0,20.00
492602,7967232,8,1992,1000,0,23.00
492630,7967232,8,1992,1000,0,8.00
492661,12046848,12,2988,0,0,6.00
492692,12046848,12,2988,0,0,22.00
492721,7873024,31,1969,1000,0,22.00
492749,7873024,31,1969,1000,0,22.00
492778,7877120,30,1970,1000,0,23.00
492806,7877120,30,1970,1000,0,20.00
492835,7893504,26,1974,1000,1,24.00
492863,7893504,26,1974,1000,0,10.00
492893,12046848,12,2988,0,0,5.00
492925,12046848,12,2988,0,0,20.00
492954,7873024,31,1969,1000,0,24.00
492982,7873024,31,1969,999,1,22.00
493010,7877120,30,1970,1000,0,21.00
493039,7877120,30,1970,1000,0,20.00
493068,7877120,30,1970,1000,0,24.00
493096,7877120,30,1970,1000,0,21.00
493124,7877120,30,1970,1000,0,23.00
493152,7877120,30,1970,1000,0,18.00
493181,7963136,9,1991,1000,0,22.00
493209,7963136,9,1991,1000,0,11.00
493239,11956736,34,2966,0,0,6.00
493271,11956736,34,2966,0,0,19.00
