FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
280888,-18624,0,0,0,1000,2.97
280950,4015616,4,996,0,0,3.00
281013,3634688,4,903,0,93,33.00
281065,-64000,0,0,1000,0,34.00
281115,-64000,0,0,1000,0,4.00
281178,3925504,26,974,0,0,3.00
281240,3925504,26,974,0,0,4.00
281303,4015616,4,996,0,0,3.00
281366,4015616,4,996,0,0,32.00
281418,-64000,0,0,1000,0,34.00
281469,-64000,0,0,1000,0,4.00
281532,4015616,4,996,0,0,4.00
281595,4015616,4,996,0,0,4.00
281658,4015616,4,996,0,0,3.00
281721,4015616,4,996,0,0,4.00
281784,4015616,4,996,0,0,4.00
281847,4015616,4,996,0,0,3.00
281909,4015616,4,996,0,0,4.00
281972,1660416,24,887,3,116,4.00
282035,3925504,26,974,0,0,3.00
282098,980480,1,255,0,437,3.00
282161,4015616,4,996,0,0,4.00
282224,3507712,22,872,3,103,4.00
282287,3925504,26,974,0,0,4.00
282349,980480,1,255,0,161,4.00
282412,4015616,4,996,0,0,4.00
282475,4015616,4,996,0,0,3.00
282537,4015616,4,996,0,0,5.00
282600,4015616,4,996,0,0,3.00
282662,4015616,4,996,0,0,5.00
282725,3876352,27,962,0,11,4.00
282788,3921408,27,973,0,0,4.00
282849,980480,1,255,0,0,4.00
282912,4015616,4,996,0,0,4.00
282975,4015616,4,996,0,0,3.00
283038,4015616,4,996,0,0,3.96
283100,3442176,4,856,83,57,30.00
283152,-64000,0,0,1000,0,33.00
283204,-64000,0,0,1000,0,31.00
283256,-64000,0,0,1000,0,33.00
283307,-64000,0,0,1000,1,6.00
283369,4015616,4,996,0,0,3.00
283432,4015616,4,996,0,0,4.00
283495,4015616,4,996,0,0,4.00
283558,4015616,4,996,0,0,4.00
