FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
542686,-448,0,0,0,7,18.00
542700,5773312,28,1472,2000,500,10.00
542716,11982848,12,2988,1000,0,5.00
542733,15919104,16,3949,0,35,14.00
542748,11368448,32,2871,1000,0,20.00
542762,7829504,26,1948,2000,24,11.00
542778,11982848,12,2988,1000,0,6.00
542794,15968256,16,3961,0,23,14.00
542809,11896832,33,2967,1000,0,18.00
542824,7903232,8,1992,2000,0,19.00
542838,7813120,30,1970,2000,0,7.00
542854,15972352,38,3962,0,0,15.00
542869,7813120,30,1970,2000,0,18.00
542884,7903232,8,1992,2000,0,9.00
542900,11892736,34,2966,1000,0,10.00
542915,16058368,17,3983,0,0,13.00
542931,11888640,35,2965,1000,0,6.00
542948,15988736,34,3966,0,0,11.00
542963,11892736,34,2966,1000,0,18.00
542978,7903232,8,1992,2000,0,15.00
542994,11982848,12,2988,1000,0,14.00
543009,11905024,31,2969,1000,0,9.00
543025,11892736,34,2966,1000,0,16.00
543040,11892736,34,2966,1000,0,7.00
543056,11892736,34,2966,1000,0,14.00
543072,11978752,13,2987,1000,0,9.00
543088,15968256,39,3961,0,0,7.00
543104,11892736,34,2966,1000,0,12.00
543120,11896832,33,2967,1000,0,10.00
543136,15964160,40,3960,0,0,9.00
543152,11982848,12,2988,1000,0,12.00
543168,11884544,36,2964,1000,0,13.00
543184,11909120,30,2970,1000,0,9.00
543200,15972352,38,3962,0,0,6.00
543216,15988736,34,3966,0,0,6.00
543233,16005120,30,3970,0,0,6.00
543249,7829504,26,1974,2000,0,20.00
543264,3733504,26,974,2000,1000,23.00
543277,15988736,34,3966,0,0,7.00
543294,8099840,8,2040,1000,952,13.00
543309,8718336,30,2191,1000,779,10.00
543325,8034304,9,2024,1000,967,12.00
543341,15849472,38,3932,0,30,7.00
543357,11741184,31,2929,1001,39,11.00
543373,11196416,34,2796,1000,170,19.00
