FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
224271,-704,0,0,0,11,5.00
224353,1676800,3,425,0,572,4.00
224437,3921408,27,973,0,487,5.00
224521,2024960,2,510,0,0,4.00
224604,3876352,4,873,33,90,41.00
224670,-64000,0,0,1000,1,5.00
224753,4015616,4,996,0,0,5.00
224837,4015616,4,996,0,0,38.00
224903,-64000,0,0,1000,0,6.00
224987,4015616,4,996,0,0,5.00
225071,3925504,26,974,0,0,5.00
225155,3925504,26,974,0,0,35.00
225223,-64000,0,0,1000,0,10.00
225304,4015616,4,996,0,0,5.00
225387,4015616,4,996,0,0,6.00
225470,4015616,4,996,0,0,32.00
225540,-64000,0,0,999,0,14.00
225620,4015616,4,996,0,0,29.00
225691,-64000,0,0,1000,0,34.00
225762,-64000,0,0,1000,0,19.00
225839,4015616,4,996,0,0,5.00
225923,3925504,26,974,0,0,5.00
226007,4015616,4,996,0,0,5.00
226090,3925504,26,974,0,0,5.00
226174,4015616,4,996,0,0,5.00
226257,4015616,4,996,0,0,6.00
226341,3925504,26,974,0,0,6.00
226424,4015616,4,996,0,0,22.00
226499,-64000,0,0,1000,0,34.00
226568,-64000,0,0,1000,0,26.00
226642,4015616,4,996,0,0,17.00
226719,-64000,0,0,1000,0,28.00
226791,4015616,4,996,0,0,5.00
226875,4015616,4,996,0,0,5.00
226957,3925504,26,974,0,0,5.00
227040,3925504,26,974,0,0,5.00
227124,3925504,26,974,0,0,6.00
227207,4015616,4,996,0,0,5.00
227291,4015616,4,996,0,0,5.00
227374,4015616,4,996,0,0,6.00
227457,3925504,26,974,0,0,6.00
227540,4015616,4,996,0,0,6.00
227623,3921408,27,973,0,0,10.00
227704,-64000,0,0,999,0,32.00
227774,4015616,4,996,0,0,6.00
