FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
487648,-64,0,0,0,1,5.00
487679,11973120,30,2970,0,1000,18.00
487706,7967232,8,1992,1000,0,21.00
487732,7877120,30,1970,1000,0,7.00
487763,11973120,30,2970,0,0,6.00
487794,11973120,30,2970,0,0,5.00
487825,12046848,12,2988,0,0,5.00
487857,11956736,34,2966,0,0,21.00
487883,7877120,30,1970,1000,0,19.00
487909,7967232,8,1992,1000,0,6.00
487940,11956736,34,2966,0,0,28.00
487965,3883520,5,995,2000,0,20.00
487991,7967232,8,1992,1000,0,8.00
488022,11952640,35,2965,0,99,7.00
488053,11952640,35,2965,0,0,14.00
488081,7967232,8,1992,1000,0,20.00
488108,7967232,8,1992,1000,0,30.00
488132,3887616,4,996,2000,0,19.00
488160,7967232,8,1992,1000,0,24.00
488185,3797504,26,974,2000,0,13.00
488214,11956736,34,2966,0,0,14.00
488242,7967232,8,1992,1000,0,20.00
488268,7967232,8,1992,1000,0,14.00
488297,7873024,31,1969,1000,0,12.00
488327,11956736,34,2966,0,0,6.00
488358,12042752,13,2987,0,0,13.00
488386,7963136,9,1991,1000,0,13.00
488415,12046848,12,2988,0,0,7.00
488446,11969024,31,2969,0,0,13.00
488475,7963136,9,1991,1000,0,22.00
488503,3887616,4,996,2000,0,19.00
488531,7967232,8,1992,1000,1,18.81
488558,7877120,30,1970,1000,0,17.00
488586,12046848,12,2988,0,0,9.00
488616,7967232,8,1992,1000,0,24.00
488641,7873024,31,1969,1000,0,14.00
488670,7877120,30,1970,1000,0,17.00
488698,7963136,9,1991,1000,0,23.00
488724,3883520,5,995,1958,42,26.00
488750,12046848,12,2988,0,0,14.00
488779,1847808,3,996,2000,0,18.00
488806,12042752,13,2987,0,0,7.00
488837,12046848,12,2988,0,0,7.00
488868,11956736,34,2966,0,0,7.00
488899,11973120,30,2970,0,0,9.00
