FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
315094,-448,0,0,0,7,2.00
315121,4015616,4,996,0,0,1.00
315149,4015616,4,996,0,0,2.00
315177,-64000,0,0,0,1000,2.00
315205,4015616,4,996,0,0,1.00
315232,4015616,4,996,0,0,1.00
315260,2385408,3,598,110,289,14.00
315286,-64000,0,0,1000,0,18.00
315312,-64000,0,0,1000,0,17.00
315337,-64000,0,0,1000,0,15.00
315363,-64000,0,0,999,0,17.00
315388,-64000,0,0,1000,0,17.00
315414,-64000,0,0,1000,0,2.00
315442,4015616,4,996,0,0,2.00
315470,4015616,4,996,0,0,2.00
315497,4015616,4,996,0,0,2.00
315525,4015616,4,996,0,0,2.00
315553,4015616,4,996,0,0,2.00
315581,2921984,3,729,0,268,1.00
315609,4015616,4,996,0,0,2.00
315637,4015616,4,996,0,0,2.00
315664,-64000,0,0,0,1000,2.00
315692,4015616,4,996,0,0,2.00
315720,4015616,4,996,0,0,2.00
315748,1975808,2,498,0,428,2.00
315776,4015616,4,996,0,0,2.00
315804,4015616,4,996,0,0,2.00
315831,2807296,3,701,118,178,17.00
315857,-64000,0,0,1000,0,17.00
315882,-64000,0,0,1000,0,17.00
315908,-64000,0,0,1000,0,2.00
315936,4015616,4,996,0,0,2.00
315964,4015616,4,996,0,0,1.00
315992,3659264,4,909,0,87,16.00
316018,-64000,0,0,1000,0,16.00
316044,-64000,0,0,1000,0,17.00
316069,-64000,0,0,1000,0,2.00
316097,4015616,4,996,0,0,1.00
316125,4015616,4,996,0,0,2.00
316153,4015616,4,996,0,61,15.00
316179,-64000,0,0,1000,0,18.00
316204,-64000,0,0,1000,0,18.00
316230,-64000,0,0,1000,0,2.00
316258,4015616,4,996,0,0,2.00
316286,4015616,4,996,0,0,1.00
