FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
607457,-20928,0,0,0,327,5.00
607462,19987968,42,4958,0,0,1.00
607468,17862144,40,4439,0,521,7.00
607474,15998464,16,3984,1000,0,4.00
607479,1719808,2,498,1000,3500,4.00
607485,20004352,38,4962,0,0,2.00
607491,12168704,30,3049,0,1921,6.00
607496,15998464,16,3984,1000,0,5.00
607502,11918848,12,2988,1000,1455,6.00
607507,15998464,16,3984,1000,0,6.00
607513,15998464,16,3984,1000,0,8.00
607519,15908352,38,3962,1000,0,4.00
607524,14409216,36,3596,1000,1565,7.00
607530,15908352,38,3962,1000,0,4.00
607535,15908352,38,3962,1000,0,9.00
607541,11845120,30,2970,2000,0,10.00
607546,3722752,4,987,2000,2009,6.00
607552,15924736,34,3966,1000,0,6.00
607558,15924736,34,3966,1000,0,7.00
607563,15908352,38,3962,1000,0,5.00
607569,12393984,34,3104,1000,862,6.00
607574,15941120,30,3970,1000,0,6.00
607580,15941120,30,3970,1000,0,8.00
607585,11918848,12,2988,2000,0,8.00
607591,11918848,12,2988,2000,0,13.00
607596,3669504,26,974,4000,0,18.00
607601,-320000,0,0,4000,1000,12.00
607606,3759616,4,996,4000,0,17.00
607611,-320000,0,0,4000,1000,7.00
607617,11918848,12,2988,2000,0,9.00
607622,11918848,12,2988,2000,0,6.00
607628,15920640,35,3965,1000,0,6.00
607634,15920640,35,3801,1000,164,9.00
607639,7765504,26,1974,3000,0,13.00
607644,7765504,26,1974,3000,0,7.00
607650,15924736,34,3966,1000,0,5.00
607656,15924736,34,3966,1000,0,8.00
607661,11828736,34,2966,2000,0,10.00
607666,11828736,34,2966,2000,0,7.00
607672,20004352,38,4962,0,0,1.00
607678,20004352,38,4962,0,0,6.00
607683,15924736,34,3966,1000,0,5.94
607689,15924736,34,3966,1000,0,10.00
607694,3669504,26,974,4000,0,16.00
607700,3669504,26,974,4000,0,7.00
