FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
538623,-64,0,0,0,1,10.00
538633,7813120,30,1970,2000,0,9.00
538642,11909120,30,2970,1000,0,8.00
538652,11892736,34,2966,1000,0,5.00
538662,15972352,37,3962,1,0,4.00
538672,16058368,17,3983,0,104,10.00
538681,7809024,31,1969,2000,0,11.00
538691,7813120,30,1970,2000,0,8.00
538701,11909120,30,2970,1000,0,10.00
538710,11892736,34,2966,1000,0,4.00
538720,15972352,38,3962,0,0,9.00
538730,11925504,26,2974,1000,0,9.00
538740,11909120,30,2970,1000,0,8.00
538749,11909120,30,2970,1000,0,6.00
538759,15972352,38,3962,0,0,6.00
538769,11982848,12,2988,1000,0,10.00
538779,11892736,34,2966,1000,0,12.00
538788,7903232,8,1992,2000,0,10.00
538798,11982848,12,2988,1000,0,6.00
538808,15972352,38,3962,0,0,7.00
538817,11892736,34,2966,1000,0,6.00
538827,15972352,38,3962,0,0,8.00
538837,11888640,35,2965,1000,1,10.00
538846,7829504,26,1974,2000,0,12.00
538856,11978752,13,2987,1000,0,11.00
538865,7813120,30,1970,2000,0,10.00
538875,16062464,16,3984,0,0,7.00
538885,7804928,32,1968,2000,0,12.00
538894,7903232,8,1992,2000,0,11.00
538904,15972352,38,3962,0,0,6.00
538913,7899136,9,1991,2000,0,11.00
538923,15972352,38,3962,0,0,4.00
538933,16054272,18,3982,0,0,5.00
538943,11892736,34,2966,1000,0,10.00
538952,11909120,30,2970,1000,0,8.00
538962,11892736,34,2966,1000,0,10.00
538972,15972352,38,3962,0,0,4.95
538982,15968256,39,3961,0,0,4.00
538991,15988736,34,3966,0,0,5.00
539001,11884544,36,2964,1000,0,10.00
539011,12756992,34,3177,0,789,3.00
539021,9046016,9,2271,1000,720,9.00
539031,15845376,36,3931,0,33,3.00
539040,11925504,26,2974,306,694,10.00
539050,8615936,26,2166,1000,808,7.00
