FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
260129,-1088,0,0,0,17,2.00
260170,3925504,26,974,0,0,3.00
260212,-64000,0,0,0,1000,3.00
260254,4015616,4,996,0,0,2.00
260296,3802624,4,944,0,224,25.00
260333,-64000,0,0,1000,0,24.00
260373,-64000,0,0,1000,0,21.00
260412,-64000,0,0,1000,0,25.00
260450,-64000,0,0,1000,0,4.00
260491,4015616,4,996,0,0,2.00
260533,4015616,4,996,0,0,3.00
260575,3925504,26,974,0,0,3.00
260616,3925504,26,974,0,0,2.97
260658,3925504,26,974,0,0,2.00
260700,3925504,26,974,0,0,4.00
260742,4015616,4,996,0,0,3.00
260784,4015616,4,996,0,0,2.00
260826,4015616,4,996,0,0,3.00
260868,4015616,4,996,0,0,3.00
260910,4015616,4,996,0,0,3.00
260952,4015616,4,996,0,0,23.00
260988,-64000,0,0,1000,0,25.00
261025,-64000,0,0,1000,1,3.00
261067,3925504,26,974,0,0,3.00
261108,3925504,26,974,0,0,22.00
261145,-64000,0,0,1000,0,25.00
261183,-64000,0,0,1000,1,4.00
261225,4015616,4,996,0,0,2.00
261267,4015616,4,996,0,0,4.00
261308,3925504,26,974,0,0,2.00
261350,3925504,26,974,0,0,3.00
261392,4015616,4,996,0,0,3.00
261434,4015616,4,996,0,0,3.00
261475,3925504,26,974,0,0,2.00
261516,3925504,26,974,0,0,21.00
261553,-64000,0,0,1000,0,24.00
261590,-64000,0,0,1000,1,4.00
261631,3925504,26,974,0,0,3.00
261673,3925504,26,974,0,0,3.00
261714,4015616,4,996,0,0,3.00
261756,4015616,4,996,0,0,3.00
261798,4015616,4,996,0,0,3.00
261839,4015616,4,996,0,0,3.00
261881,4015616,4,996,0,0,3.00
261923,4015616,4,996,0,0,3.00
