FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
207334,-704,0,0,0,11,2.00
207375,3925504,26,974,0,1000,3.00
207416,1934848,2,488,0,510,2.00
207458,4015616,1,498,0,500,3.00
207499,3880448,4,963,0,33,20.00
207537,-64000,0,0,1000,0,3.00
207577,4015616,4,996,0,0,3.00
207619,4015616,4,996,0,0,24.00
207660,-64000,0,0,1000,0,4.00
207702,4015616,4,996,0,0,3.00
207743,4015616,4,996,0,0,23.00
207785,-64000,0,0,1000,1,6.00
207827,3925504,26,974,0,0,20.00
207868,-64000,0,0,1000,0,8.00
207910,4015616,4,996,0,0,3.00
207952,3921408,27,973,0,0,3.00
207994,4015616,4,996,0,0,4.00
208035,4015616,4,996,0,0,19.00
208077,-64000,0,0,999,0,9.00
208118,4015616,4,996,0,0,2.97
208160,4015616,4,996,0,0,3.00
208202,4015616,4,996,0,0,17.00
208242,-64000,0,0,1000,0,12.00
208284,3925504,26,974,0,0,3.00
208325,4015616,4,996,0,0,4.00
208367,4015616,4,996,0,0,3.00
208408,4015616,4,996,0,0,13.00
208448,-64000,0,0,1000,1,13.00
208487,4015616,4,996,0,0,11.00
208528,-64000,0,0,1000,0,16.00
208567,3925504,26,974,0,0,3.00
208609,3925504,26,974,0,0,3.00
208651,3925504,26,974,0,0,11.00
208692,-64000,0,0,1000,0,18.00
208733,3925504,26,974,0,0,4.00
208775,4015616,4,996,0,0,3.00
208817,4015616,4,996,0,0,3.00
208858,4015616,4,996,0,0,8.00
208898,-64000,0,0,1000,0,20.00
208937,4015616,4,996,0,0,3.00
208978,4015616,4,996,0,0,3.00
209019,3921408,27,973,0,0,3.00
209061,4015616,4,996,0,0,4.00
209103,3925504,26,974,0,0,3.00
209143,3925504,26,974,0,0,3.00
