FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
532534,-4032,0,0,0,63,17.00
532562,7877120,30,1970,1000,0,20.00
532589,7877120,30,1970,1000,0,19.00
532616,-192000,0,0,1000,1216,5.00
532647,12046848,12,2988,0,0,5.00
532679,12046848,12,2988,0,0,5.00
532710,10412544,11,2589,118,282,18.00
532737,7967232,8,1992,1000,0,18.00
532764,7967232,8,1992,1000,0,20.00
532789,7864832,9,1967,1000,24,21.00
532816,7877120,30,1970,1000,0,22.00
532842,7877120,30,1970,1000,0,23.00
532867,7021056,7,1761,1000,232,14.00
532896,7967232,8,1992,1000,0,21.00
532921,7967232,8,1992,1000,0,21.00
532947,4166144,6,1064,1369,561,35.00
532969,3797504,26,974,2000,0,34.00
532991,3797504,26,974,1999,0,29.00
533015,3797504,26,974,2000,0,19.00
533041,7967232,8,1992,1000,0,20.00
533067,7967232,8,1992,1000,0,21.00
533092,3883520,5,995,1000,1000,7.00
533123,12046848,12,2988,0,0,4.00
533155,12046848,12,2988,0,0,6.00
533186,9945600,10,2475,236,279,33.00
533209,3797504,26,974,2000,1,34.00
533231,3797504,26,974,1999,0,35.00
533253,3797504,26,974,2000,0,6.00
533284,12046848,12,2988,0,0,5.00
533315,12046848,12,2988,0,0,6.00
533346,11563520,12,2870,0,118,6.00
533378,11952640,35,2965,0,0,5.00
533409,11952640,35,2965,0,0,5.00
533440,11751936,34,2916,0,50,20.00
533466,7967232,8,1992,1000,0,20.00
533492,7967232,8,1992,1000,0,20.00
533518,3985920,4,802,1155,565,20.00
533545,7967232,8,1992,1000,0,17.00
533572,7967232,8,1992,1000,0,21.00
533598,7119360,8,1785,1000,207,20.00
533624,7864832,33,1967,1000,0,21.00
533649,7864832,33,1967,1000,0,22.00
533675,7836160,30,1960,1000,10,6.00
533706,11956736,34,2966,0,0,5.00
533738,11956736,34,2966,0,0,5.00
