FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
609374,-64,0,0,0,1,9.00
609384,15908352,38,3962,1000,0,7.00
609394,15908352,38,3962,1000,2263,16.00
609403,11914752,13,2987,2000,0,15.00
609413,11914752,13,2987,2000,0,21.00
609422,7749120,30,1970,3000,0,12.00
609432,7749120,30,1970,3000,0,6.00
609442,19987968,42,4958,0,0,3.00
609453,19987968,42,4958,0,0,9.00
609463,15908352,38,3962,1000,0,10.00
609473,15908352,38,3962,1000,110,15.00
609483,11845120,30,2970,2000,0,14.00
609492,11845120,30,2970,2000,0,6.00
609502,19987968,42,4958,0,0,3.00
609513,19987968,42,4958,0,0,18.00
609522,7745024,31,1969,3000,1,21.00
609531,3755520,5,995,3000,1000,10.00
609541,15908352,38,3962,1000,0,10.00
609551,15908352,38,3962,1000,0,10.00
609561,15908352,38,3962,1000,0,9.00
609571,15908352,38,3962,1000,0,19.00
609581,7749120,30,1970,3000,0,21.00
609590,7728640,27,1965,3000,8,17.00
609599,7749120,30,1970,3000,0,21.00
609608,7749120,30,1970,3000,0,22.00
609617,3759616,4,996,4000,0,25.00
609625,3759616,4,996,3999,1,15.00
609635,11841024,31,2969,2000,0,15.00
609644,11841024,31,2969,2000,0,11.00
609654,15924736,34,3966,1000,0,9.00
609664,15867392,34,3952,1000,14,6.00
609675,20037120,30,4970,0,0,2.00
609685,20037120,30,4970,0,0,9.00
609695,15998464,16,3984,1000,0,9.00
609705,11914752,13,2987,1000,1000,11.00
609715,11828736,34,2966,2000,0,15.84
609725,11800064,34,2959,2000,7,13.86
609734,15924736,34,3966,1000,0,8.00
609745,15924736,34,3966,1000,0,6.00
609755,20004352,38,4962,0,0,3.00
609765,20004352,38,4962,0,0,8.00
609775,15990272,18,3982,1000,0,9.00
609786,15990272,18,3982,1000,0,9.00
609796,20078080,20,4980,0,0,3.00
609806,20078080,20,4980,0,0,6.00
