FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
514098,-64,0,0,0,1,6.00
514105,7877120,30,1970,1000,0,6.00
514112,7877120,30,1970,1000,0,5.00
514119,3887616,4,996,1000,1000,6.00
514126,7877120,30,1970,999,0,5.00
514133,7877120,30,1970,1000,0,5.00
514140,5706240,27,1440,1000,533,6.00
514147,7967232,8,1992,1000,0,6.00
514154,7967232,8,1992,1000,0,5.00
514161,3887616,4,996,1000,1000,7.00
514168,7877120,30,1970,1000,0,6.00
514175,7877120,30,1970,1000,0,6.00
514182,7541248,28,1683,1000,289,6.00
514189,7877120,30,1970,1000,0,7.00
514196,7877120,30,1970,1000,0,6.00
514203,7836160,28,1960,1000,12,6.00
514210,7877120,30,1970,1000,0,6.00
514217,7877120,30,1970,1000,0,6.00
514224,5022208,30,1273,1000,697,9.00
514231,3887616,4,996,2000,0,11.00
514238,3887616,4,996,2000,0,8.00
514245,3887616,4,996,2000,0,9.00
514252,3887616,4,996,2000,0,9.00
514258,3887616,4,996,2000,0,10.00
514265,3887616,0,0,2000,1000,3.00
514272,11956736,34,2966,0,0,1.98
514279,11956736,34,2966,0,0,1.00
514287,10871296,31,2701,0,268,7.00
514294,7877120,30,1970,1000,0,6.00
514301,7877120,30,1970,1000,0,5.00
514308,3985920,4,1020,1000,976,5.00
514315,7967232,8,1992,1000,0,5.00
514322,7967232,8,1992,1000,0,6.00
514329,7967232,8,1992,1000,0,2.00
514336,12046848,12,2988,0,0,2.00
514343,12046848,12,2988,0,0,1.00
514350,6226432,7,1101,0,1892,3.00
514358,11969024,31,2969,0,0,1.00
514365,11969024,31,2969,0,0,2.00
514372,7688704,26,1924,0,1050,3.00
514379,12046848,12,2988,0,0,1.00
514386,12046848,12,2988,0,0,2.00
514393,11198976,12,2781,0,207,6.00
514400,7873024,31,1969,1000,0,7.00
514407,7873024,31,1969,1000,0,7.00
