FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
597695,-9216,0,0,0,144,6.00
597707,19967488,42,4953,0,5,15.00
597718,3759616,4,996,2000,2000,10.00
597730,15998464,16,2829,1000,1159,16.00
597742,11918848,12,2988,2000,0,6.00
597754,20016640,35,4965,0,33,8.00
597766,15924736,34,3966,1000,0,11.00
597777,15924736,34,3966,1000,0,12.00
597789,15998464,16,3984,1000,0,11.00
597801,15937024,31,3969,1000,0,9.00
597813,19992064,41,4959,0,0,11.00
597824,11918848,12,2988,1000,1000,10.00
597836,13524480,36,3380,1000,584,11.00
597848,15998464,16,3984,1000,0,13.00
597860,15998464,16,3984,1000,0,12.00
597872,11824640,35,2965,2000,0,10.00
597883,19987968,42,4958,0,0,17.00
597894,11845120,30,2970,2000,0,15.00
597905,11918848,12,2988,2000,0,11.00
597917,15957504,26,3974,1000,1,8.00
597929,15924736,34,3966,1000,0,12.00
597941,15908352,38,3962,1000,0,11.00
597953,15998464,16,3984,1000,0,13.00
597964,11824640,35,2965,2000,0,14.00
597976,15998464,16,3984,1000,0,5.94
597988,19996160,40,4960,0,0,14.85
598000,3759616,4,996,4000,0,17.00
598011,19987968,42,4958,0,0,11.00
598023,11841024,31,2969,2000,0,14.00
598034,15924736,34,3966,1000,0,8.00
598046,15924736,34,3966,1000,0,13.00
598058,12307968,14,3083,1000,0,11.00
598069,15924736,34,3966,1000,0,10.00
598081,19983872,43,4957,0,0,14.00
598093,11828736,34,2966,2000,1,13.00
598104,11828736,34,2966,2000,0,13.00
598116,20020736,34,4966,0,0,9.00
598128,11914752,13,2987,2000,0,15.00
598139,15998464,16,3984,1000,0,9.00
598151,16752128,39,4168,152,641,10.00
598163,11845120,30,2970,2000,0,13.00
598175,12770816,34,3196,1000,770,11.00
598187,15908352,38,3962,1000,0,10.00
598198,11775488,35,2953,1937,12,24.00
598209,15924736,34,3966,1000,0,6.00
