FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
407401,-128,0,0,0,2,7.00
407462,7941120,30,1970,0,0,6.00
407525,3582976,4,906,0,1090,33.00
407577,3947520,5,995,1000,0,34.00
407625,3070976,4,781,1067,148,33.00
407670,3861504,26,974,1000,0,32.00
407716,3861504,26,974,1000,0,24.00
407772,3951616,4,996,1000,0,33.00
407824,3951616,4,996,1000,0,8.00
407886,8031232,8,1992,0,0,7.00
407948,8031232,8,1992,0,0,37.00
408000,3951616,4,996,1000,0,35.00
408053,3951616,4,996,1000,0,28.00
408108,3951616,4,996,1000,0,37.00
408159,3951616,4,996,1000,0,9.00
408220,7941120,30,1970,0,0,7.00
408283,7941120,30,1970,0,0,9.00
408345,8031232,8,1992,0,0,6.00
408407,8031232,8,1992,0,293,8.00
408470,7937024,31,1969,0,0,8.00
408532,6089728,7,1761,0,232,7.00
408596,7941120,30,1970,0,0,7.00
408658,7330816,31,1886,0,83,7.00
408720,8031232,8,1992,0,0,8.00
408783,8027136,9,1991,0,0,7.00
408845,8031232,8,1992,0,0,8.00
408908,8031232,8,1988,0,4,35.00
408960,3951616,4,996,1000,0,36.00
409011,3951616,4,996,1000,0,34.00
409064,3951616,4,996,1000,0,38.00
409115,3951616,4,996,1000,0,8.00
409177,8031232,8,1992,0,0,8.00
409240,8027136,9,1991,0,0,29.00
409294,3951616,4,996,1000,0,37.00
409345,3951616,4,996,1000,0,11.00
409406,7941120,30,1970,0,0,6.00
409469,7937024,31,1969,0,0,8.00
409531,8031232,8,1992,0,0,7.00
409593,8027136,9,1991,0,0,31.00
409647,3951616,4,996,1000,0,36.63
409697,3951616,4,996,1000,0,12.00
409759,8031232,8,1992,0,0,8.00
409821,7937024,31,1969,0,0,7.00
409884,7932928,32,1968,0,0,7.00
409946,4631552,30,1162,610,198,31.00
