FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
629687,-34240,0,0,0,535,19.00
629712,15998464,16,3984,1000,0,21.00
629738,15998464,16,3984,1000,0,19.00
629764,-320000,1,72,1000,3927,8.00
629792,20020736,34,4966,0,0,8.00
629820,20020736,34,4966,0,0,7.00
629848,18349568,33,4558,0,409,20.00
629872,15924736,34,3966,999,1,21.00
629896,15924736,34,3966,1000,0,21.00
629919,11529728,33,2893,1041,1033,22.00
629943,15924736,34,3966,1000,0,22.00
629966,15924736,34,3966,1000,0,18.00
629990,12611072,36,3157,1271,536,20.00
630014,15924736,34,3966,1000,0,20.79
630038,15924736,34,3966,1000,0,21.00
630061,11206144,29,2814,1000,1157,9.00
630089,19987968,42,4958,0,0,8.00
630117,19987968,42,4958,0,0,7.00
630144,17796608,37,4423,0,540,33.00
630165,11841024,31,2969,2000,0,33.00
630186,11841024,31,2969,2000,0,33.00
630206,11824640,35,2965,2000,0,21.00
630230,15920640,35,3965,1000,0,19.00
630254,15920640,35,3965,1000,0,21.00
630278,11906560,36,2985,1358,621,39.00
630297,7745024,31,1969,3000,1,42.00
630315,7745024,31,1969,3000,0,44.00
630333,7728640,26,1974,3000,0,28.00
630356,11845120,30,2970,2000,0,34.00
630376,11845120,30,2970,2000,0,35.00
630396,11795968,33,2958,2000,9,20.00
630420,15920640,35,3965,1000,1,22.00
630443,15920640,35,3965,1000,0,19.00
630467,15920640,35,3965,1000,0,27.00
630490,11906560,15,2985,2000,0,33.66
630511,11906560,15,2985,2000,0,34.00
630531,11910656,14,2986,2000,0,10.00
630559,20078080,20,4980,0,0,6.93
630587,20078080,20,4980,0,0,9.00
630615,20078080,20,4980,0,0,28.00
630637,11918848,12,2988,2000,0,31.00
630658,11918848,12,2988,2000,0,31.00
630679,7839232,8,1992,2668,332,22.00
630702,15924736,34,3966,1000,0,20.00
630726,15924736,34,3966,1000,0,21.00
