FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
585354,-13504,0,0,0,211,13.00
585416,16062464,16,3984,0,0,11.00
585478,16062464,16,3984,0,0,13.00
585540,8951808,11,2248,58,2185,35.00
585587,11909120,30,2970,1000,0,37.00
585631,11909120,30,2970,1000,1,35.00
585677,10856448,34,2713,1084,169,34.00
585725,11892736,34,2966,999,1,35.00
585772,11892736,34,2966,999,0,37.00
585817,11130880,11,2780,1001,209,35.00
585862,11982848,12,2988,1000,0,36.00
585905,11982848,12,2988,1000,0,36.00
585949,11892736,34,2966,1000,0,14.00
586012,15972352,38,3962,0,0,14.00
586075,15972352,38,3962,0,0,15.00
586137,15968256,39,3961,0,0,35.00
586182,11888640,35,2965,1000,0,34.00
586228,11888640,35,2965,1000,0,36.00
586274,9984000,33,2500,1334,133,51.00
586314,7813120,30,1970,2000,0,54.00
586351,7813120,30,1970,2000,0,48.00
586395,4278272,5,1107,2674,214,50.00
586438,7813120,30,1970,2000,0,52.00
586476,7813120,30,1970,2000,0,51.00
586518,11905024,31,2969,1000,0,15.00
586581,16005120,30,3970,0,0,14.00
586644,16005120,30,3970,0,0,15.00
586706,14456832,26,3592,190,192,37.00
586751,11892736,34,2966,1000,0,37.00
586796,11892736,34,2966,1000,0,38.00
586839,11352064,13,2834,1000,153,15.00
586903,15972352,38,3962,0,0,13.00
586966,15972352,38,3962,0,0,13.00
587028,9070592,10,2277,767,202,38.00
587073,11888640,35,2965,999,0,38.00
587116,11888640,35,2965,1000,0,38.00
587161,15968256,39,3961,0,0,14.00
587224,16062464,16,3984,0,0,13.00
587286,16062464,16,3984,0,0,14.00
587348,7034880,9,1780,1194,1232,57.00
587385,3823616,4,996,3000,0,60.00
587420,3823616,4,996,3000,1,57.00
587458,7305216,8,1846,2000,146,36.00
587503,11892736,34,2966,1000,0,36.00
587548,11892736,34,2966,1000,0,37.00
