FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
594983,-2368,0,0,13,735,30.00
595008,11144704,29,2962,2000,9,9.00
595039,20004352,38,4962,0,0,30.00
595066,11914752,13,2987,2000,0,34.00
595090,11914752,13,2987,1999,971,24.00
595116,15916544,36,3964,1000,0,8.00
595146,20004352,38,4962,0,0,9.00
595178,20004352,38,4962,0,0,23.00
595204,15990272,18,3913,1008,530,12.00
595235,19983872,22,4746,0,232,21.00
595261,15908352,38,3962,1000,0,38.00
595284,7765504,26,1974,3000,0,40.00
595307,7835136,9,1991,3000,0,24.00
595334,14814720,37,3695,1000,268,13.00
595365,20016640,35,4965,0,0,25.00
595391,11845120,30,2970,2000,0,19.00
595419,20020736,34,4966,0,0,34.00
595444,7835136,9,1991,3000,0,34.00
595469,11828736,34,2966,2000,0,15.00
595498,20069888,22,4978,0,0,16.00
595527,15900160,40,3960,1000,0,23.00
595554,15908352,38,3962,1000,0,30.00
595579,11824640,35,2965,1999,0,32.00
595604,11828736,34,2966,2000,0,24.00
595631,19987968,42,4958,0,0,16.00
595660,15924736,34,3966,1000,0,28.00
595685,15990272,18,3982,1000,0,12.00
595717,20000256,39,4961,0,0,17.00
595745,15920640,35,3965,1000,0,17.00
595774,19987968,42,4958,0,0,25.00
595801,11836928,32,2968,2000,0,28.00
595826,15941120,30,3970,1000,0,24.00
595852,15941120,30,3970,1000,0,17.00
595882,20004352,38,4962,0,0,19.00
595910,11914752,13,2987,2000,0,27.00
595936,15908352,38,3962,1000,0,24.00
595962,15998464,16,3984,1000,0,17.00
595992,11832832,33,2967,1999,1,30.00
596017,15920640,35,3965,1000,0,23.00
596044,15908352,38,3962,1000,0,19.00
596072,11824640,35,2965,2000,0,30.00
596099,7839232,8,1992,3000,0,34.00
596123,15920640,35,3965,762,0,22.00
596151,11824640,35,2965,1510,490,32.00
596176,7749120,30,1970,3000,0,34.00
