FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
538083,-17536,0,0,0,274,4.00
538095,15972352,38,3962,0,0,16.00
538106,7809024,31,1969,2000,0,9.00
538118,11982848,12,2988,1000,0,16.00
538130,7809024,31,1969,2000,0,12.00
538142,11892736,34,2966,1000,0,8.00
538154,11925504,26,2974,1000,0,10.00
538166,11892736,34,2966,1000,0,14.00
538178,3733504,26,974,3000,0,12.00
538190,11909120,30,2970,1000,0,9.00
538202,11892736,34,2966,1000,0,9.00
538214,11982848,12,2988,1000,0,11.00
538226,11888640,35,2965,1000,1,11.00
538238,7813120,30,1970,2000,0,11.00
538250,11892736,34,2966,1000,0,16.00
538261,7813120,30,1970,2000,0,8.00
538274,16005120,30,3970,0,0,7.00
538286,11909120,30,2970,1000,0,9.00
538298,16062464,16,3984,0,0,12.00
538310,7813120,30,1970,2000,0,13.00
538321,11892736,34,2966,1000,0,10.00
538333,11978752,13,2987,1000,0,11.00
538345,11888640,35,2965,1000,0,9.00
538357,15972352,38,3962,0,0,7.00
538370,11892736,34,2966,1000,0,11.00
538382,11892736,34,2966,1000,0,12.00
538393,11892736,34,2966,1000,0,10.00
538406,11982848,12,2988,1000,0,11.00
538418,7809024,31,1969,1620,380,15.00
538429,11892736,34,2966,154,846,11.00
538441,12789760,34,3185,0,781,4.00
538454,15972352,38,3962,0,0,13.00
538465,3819520,5,995,3000,0,12.87
538477,15972352,38,3962,0,0,11.00
538489,11892736,34,2966,1000,0,9.00
538501,7903232,8,1992,2000,0,13.00
538513,7899136,9,1991,2000,0,12.00
538525,16001024,31,3969,0,0,4.00
538537,11892736,34,2966,1000,0,8.00
538550,11892736,34,2966,1000,0,12.00
538562,15988736,34,3966,0,0,9.00
538574,11974656,14,2986,1000,0,7.00
538586,7825408,27,1973,1999,0,15.00
538597,3733504,26,974,2255,745,18.00
538608,15988736,34,3966,0,0,4.00
