FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
537378,-960,0,0,0,15,11.00
537394,8751104,9,2199,1000,792,11.00
537410,11978752,13,2987,1000,976,14.00
537426,11888640,35,2965,1000,0,6.00
537442,15972352,38,3962,0,0,12.00
537459,11982848,12,2988,1000,0,12.00
537474,11892736,34,2966,1000,0,19.00
537490,3823616,4,996,2999,1,24.00
537504,3823616,4,996,3000,0,12.00
537520,11982848,12,2988,1000,0,13.00
537536,11905024,31,2969,1000,0,14.00
537551,11892736,34,2966,1000,0,16.00
537567,7903232,8,1992,2000,0,21.00
537581,3823616,4,996,3000,0,18.00
537596,7903232,8,1992,2000,0,14.00
537612,11892736,34,2966,999,1,13.00
537628,11892736,34,2966,1000,0,10.00
537644,16005120,30,3970,0,0,5.00
537660,15984640,35,3965,0,0,14.00
537676,7899136,9,1991,2000,0,14.00
537691,15968256,39,3961,0,0,9.00
537708,11982848,12,2988,1000,0,11.00
537724,16062464,16,3984,0,0,7.00
537740,15968256,39,3961,0,0,9.00
537756,11905024,31,2969,1000,0,13.00
537772,11909120,30,2970,1000,0,15.00
537787,7813120,30,1970,2000,0,18.00
537803,7903232,8,1992,2000,0,16.00
537818,7829504,26,1974,2000,0,17.00
537833,3823616,4,996,3000,0,21.00
537848,16005120,30,3970,0,0,7.00
537864,16058368,17,3983,0,0,7.00
537881,3733504,26,974,3000,0,25.00
537895,7829504,26,1974,2000,0,20.00
537909,15972352,38,3962,0,0,5.00
537926,11978752,13,2987,1000,0,13.00
537942,11892736,34,2966,1000,0,14.00
537958,15353856,17,3811,0,172,4.00
537974,-256000,0,0,2712,1288,32.00
537987,2783232,3,742,1000,2255,5.00
538004,11753472,38,3192,17,753,26.00
538018,-256000,0,0,3000,1000,19.00
538033,4040704,5,1049,2000,947,15.00
538049,7911424,30,1994,999,977,6.00
538065,12773376,35,3181,0,784,12.00
