FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
618847,-4160,0,0,0,65,26.00
618870,11828736,34,2966,1999,0,29.00
618892,11394560,34,2860,2000,106,43.00
618910,3669504,26,974,4000,1,51.00
618926,3669504,26,974,4000,0,29.00
618948,11918848,12,2988,2000,0,29.00
618969,11918848,12,2988,2000,0,11.00
618996,20078080,20,4980,0,0,8.00
619024,20078080,20,4980,0,0,17.00
619049,15904256,39,3961,1000,1,20.00
619073,15904256,39,3961,1000,0,24.00
619097,11910656,14,2986,2000,0,31.00
619117,11910656,14,2986,2000,0,22.00
619141,15998464,16,3984,1000,0,20.00
619164,15703552,16,3912,1000,72,23.00
619187,15916544,36,3964,1000,0,22.00
619211,15916544,36,3964,1000,0,17.00
619236,15924736,34,3966,1000,0,22.00
619259,15425024,36,3844,1000,120,25.00
619282,15908352,38,3962,1000,0,22.00
619305,15908352,38,3962,1000,412,25.00
619328,11824640,35,2965,1999,1,30.00
619349,11599360,35,2910,2000,55,26.00
619372,15998464,16,3984,1000,0,22.00
619395,15998464,16,3984,1000,1,19.00
619419,15904256,39,3961,1000,0,21.00
619443,15871488,39,3953,1000,8,20.00
619466,15924736,34,3966,1000,0,22.00
619489,15736320,34,3920,1000,46,24.00
619512,15924736,34,3966,1000,0,22.00
619535,15924736,34,3966,1000,0,20.00
619559,15941120,30,3970,1000,0,20.00
619583,15584768,32,3883,1000,171,17.00
619608,15908352,38,3962,1000,0,21.00
619632,15908352,36,3867,1000,97,14.00
619658,20004352,38,4962,0,0,7.00
619686,20004352,38,4962,0,0,21.00
619710,15904256,39,3961,1000,0,22.00
619733,13110784,35,3182,1000,783,24.00
619756,11910656,14,2986,2000,0,34.00
619776,10776064,13,2709,2000,278,25.00
619799,15904256,39,3961,1000,0,20.00
619823,12373504,13,3315,1000,672,18.00
619848,15904256,39,3961,1000,0,22.00
619871,15863296,37,3951,1000,12,23.00
