FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
575212,-14656,0,0,0,229,5.00
575228,16062464,16,3984,0,0,4.00
575245,16062464,16,3984,0,0,3.00
575261,980992,4,996,0,3000,6.00
575278,15988736,34,3966,0,0,4.00
575295,15988736,34,3966,0,0,3.00
575311,10541056,35,2636,0,1329,25.00
575325,3819520,5,995,3000,0,25.00
575340,3819520,5,995,3000,0,30.00
575353,2877440,3,765,3001,231,13.00
575369,11892736,34,2966,1000,0,15.00
575385,11892736,34,2966,1000,0,14.00
575400,7116800,8,1800,1000,1192,11.00
575416,11892736,34,2966,1000,0,14.00
575432,11892736,34,2966,1000,0,13.00
575448,8828928,28,2218,1168,586,16.00
575463,11892736,34,2966,1000,0,14.00
575479,11892736,34,2966,1000,0,14.00
575495,7854080,10,1980,1000,1010,5.00
575512,15984640,35,3965,0,0,3.00
575528,15984640,35,3965,0,0,5.00
575545,15054848,31,3738,0,231,14.00
575561,11909120,30,2970,1000,0,12.00
575577,11909120,30,2970,1000,0,14.00
575593,11606016,30,2896,1000,74,22.00
575607,7903232,8,1992,2000,0,23.00
575621,7903232,8,1992,2000,0,22.00
575635,4753408,5,1223,2231,541,13.00
575651,11892736,34,2966,1000,0,14.00
575667,11892736,34,2966,1000,0,14.00
575683,11892736,34,2966,1000,0,6.00
575699,15972352,38,3962,0,0,4.00
575716,15972352,38,3962,0,0,3.00
575733,14710784,38,3654,0,308,26.00
575747,3733504,26,974,3000,0,32.00
575760,3733504,26,974,3000,0,33.00
575773,3045376,4,806,3000,190,6.00
575789,15988736,34,3966,0,0,4.00
575806,15988736,34,3966,0,0,4.00
575823,14968832,34,3717,0,249,21.00
575837,7829504,26,1974,2000,0,23.00
575851,7829504,26,1974,2000,0,23.00
575866,7829504,26,1974,2000,0,13.00
575881,11892736,34,2966,1000,0,14.00
575897,11892736,34,2966,1000,0,14.00
