FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
520672,-768,0,0,0,12,13.00
520692,7967232,8,1992,1000,0,12.00
520712,7967232,8,1992,1000,0,14.00
520731,2843136,3,741,1000,1256,22.00
520749,3887616,4,996,2000,0,26.00
520766,3887616,4,996,2000,0,22.00
520784,-32256,1,39,2000,960,3.00
520805,11973120,30,2970,0,0,4.00
520826,11973120,30,2970,0,0,4.00
520847,11203072,33,2782,0,0,4.00
520868,11956736,34,2966,0,0,3.96
520889,11956736,34,2966,0,0,2.97
520910,11989504,26,2974,0,0,4.00
520931,11973120,30,2970,0,0,3.96
520952,11973120,30,2970,0,0,3.96
520973,11690496,30,2901,0,339,22.00
520990,3793408,27,973,2000,0,21.00
521008,3793408,27,973,2000,0,25.00
521024,2290176,26,606,2084,284,24.00
521041,3797504,26,974,2000,0,26.00
521057,3797504,26,974,2000,0,26.00
521073,3797504,26,974,2000,0,5.00
521094,12046848,12,2988,0,0,3.00
521115,12046848,12,2988,0,0,5.00
521136,5030400,5,1275,0,1720,4.00
521157,11956736,34,2966,0,0,3.00
521178,11956736,34,2966,0,0,4.00
521199,8163840,8,2040,0,952,14.00
521218,7963136,9,1991,1000,0,15.00
521238,7963136,9,1991,1000,0,16.00
521257,1896960,2,510,1000,1488,15.00
521277,7877120,30,1970,1000,0,13.00
521297,7877120,30,1970,1000,0,16.00
521316,3887616,4,996,1382,618,23.00
521334,3887616,4,996,2000,0,26.00
521351,3887616,4,996,2000,0,26.00
521368,2560512,4,996,1000,1000,4.00
521389,11973120,30,2970,0,0,4.00
521410,11973120,30,2970,0,0,4.00
521430,7893504,26,1974,0,1000,5.00
521451,11956736,34,2966,0,0,4.00
521472,11956736,34,2966,0,0,3.00
521493,8819200,10,2200,280,510,16.00
521512,7963136,9,1991,1000,0,16.00
521532,7963136,9,1991,1000,0,13.00
