FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
285845,-64,0,0,0,1,44.00
285943,-64000,0,0,999,1,50.00
286033,-64000,0,0,999,0,8.00
286158,3925504,26,974,0,0,8.00
286283,3925504,26,974,0,0,51.00
286374,-64000,0,0,999,1,44.00
286469,-64000,0,0,1000,0,47.00
286565,-64000,0,0,1000,0,55.00
286653,-64000,0,0,1000,0,11.00
286777,4015616,4,996,0,0,7.00
286903,4015616,4,996,0,0,7.00
287028,4015616,4,996,0,0,7.00
287154,4015616,4,996,0,0,8.00
287281,3921408,27,973,0,0,7.00
287407,3921408,27,973,0,0,8.00
287531,3925504,26,974,0,0,7.00
287656,3925504,26,974,0,0,48.00
287747,-64000,0,0,1000,0,54.00
287835,-64000,0,0,999,1,11.00
287958,3925504,26,974,0,0,7.00
288082,3925504,26,974,0,0,7.00
288207,4015616,4,996,0,0,8.00
288334,4015616,4,996,0,0,7.00
288457,3925504,26,974,0,0,7.00
288582,3925504,26,974,0,0,8.00
288708,3925504,26,974,0,0,6.00
288830,3925504,26,974,0,0,7.00
288955,3925504,26,974,0,0,8.00
289080,3925504,26,974,0,0,46.00
289176,-64000,0,0,1000,0,49.00
289268,-64000,0,0,1000,0,12.00
289388,4015616,4,996,0,0,7.00
289513,4015616,4,996,0,0,8.00
289638,4015616,4,996,0,0,7.00
289764,4015616,4,996,0,0,8.00
289887,4015616,4,996,0,0,7.00
290012,4015616,4,996,0,0,8.00
290137,4015616,4,996,0,0,7.00
290263,4015616,4,996,0,0,7.00
290389,4015616,4,996,0,0,7.00
290514,4015616,4,996,0,0,44.00
290607,-64000,0,0,999,1,54.00
290695,-64000,0,0,1000,0,16.00
290814,4015616,4,996,0,0,7.00
290940,4015616,4,996,0,0,7.00
