FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
620736,-576,0,0,0,9,24.00
620750,7765504,26,1974,3000,0,29.00
620763,7765504,26,1974,3000,0,24.00
620777,7749120,30,1970,3000,0,31.00
620789,7749120,30,1970,3000,0,9.00
620805,19987968,42,4958,0,0,4.00
620821,19987968,42,4958,0,0,11.00
620837,15904256,39,3961,1000,0,14.00
620852,15904256,39,3961,1000,0,14.00
620867,15904256,39,3961,1000,0,14.00
620882,15904256,39,3961,1000,0,15.84
620897,15924736,34,3966,1000,0,14.00
620912,15924736,34,3966,1000,262,19.00
620926,11918848,12,2988,2000,0,20.00
620941,11918848,12,2988,2000,0,13.00
620956,15908352,38,3962,1000,0,13.00
620971,14179840,36,3540,1000,424,6.00
620987,20073984,21,4979,0,0,5.00
621004,16707072,20,4157,8,815,20.00
621018,11824640,35,2965,2000,0,23.00
621032,11451904,31,2903,2000,66,13.00
621047,15994368,17,3983,999,0,13.00
621062,10882560,14,2272,1008,1706,14.00
621077,15916544,36,3964,1000,0,14.00
621092,15904256,35,3961,1000,4,8.00
621108,20020736,34,4966,0,0,5.00
621125,16653824,34,4144,0,822,6.00
621142,20037120,30,4970,0,0,5.00
621159,20037120,30,4970,0,0,16.00
621174,11910656,14,2986,2000,0,22.00
621187,8977920,10,2270,2000,720,9.00
621204,20020736,34,4966,0,0,4.00
621220,18021888,34,4478,0,488,15.00
621235,15994368,17,3983,1000,0,13.00
621250,14102016,16,3775,1001,208,16.00
621265,11918848,12,2988,2000,0,21.00
621279,11877888,12,2978,2000,11,12.00
621294,15904256,39,3961,1000,0,15.00
621309,15904256,39,3961,1000,0,15.00
621324,11828736,34,2966,2000,0,23.00
621338,8793600,31,2225,2000,744,18.00
621352,11845120,30,2970,2000,0,24.00
621366,11828736,26,2966,2000,8,14.00
621381,15924736,34,3966,1000,0,15.00
621396,15908352,38,3962,1000,0,13.00
