FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
241507,-320,0,0,0,5,4.00
241568,3925504,26,0,0,1000,3.00
241630,4015616,4,940,0,56,32.00
241682,-64000,0,0,1000,0,5.00
241745,3925504,26,974,0,0,4.00
241808,4015616,4,996,0,0,3.00
241870,4015616,4,996,0,0,3.00
241932,3925504,26,974,0,0,28.00
241986,-64000,0,0,1000,0,6.00
242049,4015616,4,996,0,0,26.00
242103,-64000,0,0,1000,0,27.00
242156,-64000,0,0,1000,0,27.00
242211,-64000,0,0,1000,0,12.00
242271,4015616,4,996,0,0,4.00
242334,3921408,27,973,0,0,4.00
242397,4015616,4,996,0,0,19.00
242455,-64000,0,0,1000,0,30.00
242508,-64000,0,0,1000,0,10.00
242569,4015616,4,996,0,0,5.00
242632,3925504,26,974,0,0,3.00
242695,4015616,4,996,0,0,15.00
242754,-64000,0,0,1000,0,19.00
242812,4015616,4,996,0,0,3.00
242875,3925504,26,974,0,0,4.00
242938,3925504,26,974,0,0,5.00
243000,3925504,26,974,0,0,3.00
243063,4015616,4,996,0,0,15.00
243120,-64000,0,0,1000,0,21.00
243177,4015616,4,996,0,0,12.00
243236,-64000,0,0,1000,0,23.00
243292,4015616,4,996,0,0,4.00
243355,3925504,26,974,0,0,4.00
243418,4015616,4,996,0,0,5.00
243480,4015616,4,996,0,0,10.00
243540,-64000,0,0,1000,0,26.00
243595,4015616,4,996,0,0,4.00
243658,4015616,4,996,0,0,4.00
243721,4015616,4,996,0,0,9.00
243782,-64000,0,0,1000,0,27.00
243835,3925504,26,974,0,0,4.00
243898,4015616,4,996,0,0,4.00
243960,3925504,26,974,0,0,5.00
244023,4015616,4,996,0,0,4.00
244086,4015616,4,996,0,0,4.00
244149,4015616,4,996,0,0,4.00
