FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
546927,0,0,0,0,2000,4.00
546944,15988736,34,3966,0,0,10.00
546959,11892736,34,2966,1000,0,11.00
546975,7903232,8,1992,1000,1000,13.00
546990,9996288,33,2214,1000,976,5.00
547007,15972352,38,3962,0,0,10.00
547022,8722432,31,2192,1000,777,5.00
547039,15968256,39,3961,0,0,6.00
547055,15931392,38,3952,0,10,11.00
547071,11851776,35,2956,1000,9,15.00
547086,11892736,34,2966,1000,0,12.00
547101,11925504,26,2974,1000,0,13.00
547116,11892736,34,2966,1000,0,12.00
547132,11888640,35,2965,1000,0,7.00
547148,16062464,16,3984,0,0,12.00
547163,11905024,31,2969,1000,1,7.00
547180,15972352,38,3962,0,0,5.00
547196,16058368,17,3983,0,0,13.00
547211,11892736,34,2966,1000,0,16.00
547226,7899136,9,1991,2000,0,8.00
547242,15972352,38,3962,0,0,11.00
547258,11892736,34,2966,1000,0,18.00
547272,7899136,9,1991,2000,0,14.00
547287,11892736,34,2966,1000,0,16.00
547302,7903232,8,1992,2000,0,14.00
547317,11892736,34,2966,1000,0,12.00
547332,11909120,30,2970,1000,0,13.00
547348,11892736,34,2966,1000,0,9.00
547364,15972352,38,3962,0,0,5.94
547380,16005120,30,3970,0,0,9.90
547396,11909120,30,2970,1000,0,16.00
547411,7899136,9,1991,2000,0,15.84
547426,11909120,30,2970,1000,0,11.00
547441,11909120,30,2970,1000,0,9.00
547457,15988736,34,3966,0,0,7.00
547473,11909120,30,2970,1000,0,14.00
547488,11909120,30,2970,1000,0,12.00
547503,11892736,34,2966,1000,0,12.00
547519,11978752,13,2987,1000,0,13.00
547534,7813120,30,1970,2000,0,18.00
547548,11982848,12,2988,1000,0,12.00
547564,7890944,11,1989,2000,0,17.00
547578,16005120,30,3970,0,0,6.00
547595,11974656,14,2986,1000,0,11.00
547611,15984640,35,3965,0,0,5.00
