FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
634843,-256,0,0,0,4,21.00
634862,11845120,30,2970,2000,0,25.00
634878,11845120,30,2970,2000,0,27.00
634895,11845120,30,2970,2000,0,15.00
634913,15924736,34,3966,1000,0,17.00
634931,15924736,34,3966,1000,0,14.00
634950,10616320,30,2670,1000,1300,14.00
634969,15908352,38,3962,1000,0,17.00
634987,15908352,38,3962,1000,0,18.00
635006,12701184,34,3179,1000,787,25.00
635022,11828736,34,2966,2000,0,22.00
635040,11828736,34,2966,2000,0,27.00
635056,11783680,31,2955,2000,14,17.00
635074,15941120,30,3970,1000,0,18.00
635092,15941120,30,3970,1000,0,18.00
635110,15924736,34,3966,1000,0,21.00
635128,11910656,14,2986,2000,0,26.00
635144,11910656,14,2986,2000,0,25.00
635160,9403904,12,2374,2203,411,28.00
635177,7761408,27,1973,3000,0,36.00
635192,7761408,27,1973,3000,0,31.00
635207,7761408,27,1973,2000,1000,28.00
635223,7839232,8,1992,3000,0,35.00
635237,7839232,8,1992,3000,0,33.00
635252,3755520,5,995,3000,1000,24.00
635269,11828736,34,2966,2000,0,24.00
635286,11828736,34,2966,2000,0,27.00
635302,11841024,31,2969,2000,0,17.00
635321,15908352,38,3962,1000,0,17.00
635339,15908352,38,3962,1000,0,17.00
635357,15990272,18,3982,1000,0,7.00
635378,20000256,39,4961,0,0,6.00
635399,20000256,39,4961,0,0,6.00
635419,19996160,40,4960,0,0,7.00
635440,20020736,34,4966,0,0,6.00
635461,20020736,34,4966,0,0,6.00
635482,18050560,34,4485,0,481,15.00
635501,15990272,18,3982,1000,0,17.00
635519,15990272,18,3982,1000,0,17.00
635537,7839232,8,1992,1000,2000,15.00
635556,15904256,39,3961,1000,0,15.00
635575,15904256,39,3961,1000,0,18.00
635593,13454848,38,3363,1078,521,23.00
635610,11918848,12,2988,2000,0,26.00
635626,11918848,12,2988,2000,0,24.00
