FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
439110,-2304,0,0,0,36,13.00
439130,3951616,4,996,1000,0,13.00
439150,3951616,4,996,1000,0,12.00
439169,3062784,4,779,1000,217,14.00
439189,3861504,26,974,1000,0,16.00
439209,3861504,26,974,1000,0,13.00
439228,3861504,26,974,1000,0,11.00
439248,3951616,4,996,1000,0,13.00
439268,3951616,4,996,1000,0,14.00
439287,3951616,4,996,1000,0,4.00
439308,8031232,8,1992,0,0,3.00
439329,8031232,8,1992,0,0,2.00
439350,8031232,8,1992,0,0,20.00
439368,-128000,0,0,2000,0,25.00
439385,-128000,0,0,2000,0,24.00
439403,-128000,0,0,1999,1,3.00
439424,7941120,30,1970,0,0,3.00
439445,7941120,30,1970,0,0,2.00
439466,7941120,30,1970,0,0,15.00
439485,3861504,26,974,1000,0,15.00
439505,3861504,26,974,1000,0,15.00
439524,3861504,26,974,1000,0,4.00
439545,8031232,8,1992,0,0,3.00
439566,8031232,8,1992,0,0,2.00
439587,8031232,8,1992,0,0,13.00
439606,3951616,4,996,1000,0,14.00
439626,3951616,4,996,1000,0,15.00
439645,617472,1,182,1000,817,3.00
439666,7941120,30,1970,0,0,2.00
439687,7941120,30,1970,0,0,3.00
439708,7207936,30,1791,0,179,14.00
439727,3951616,4,996,1000,0,14.00
439747,3951616,4,996,1000,0,13.00
439766,3951616,4,996,1000,0,13.00
439786,3951616,4,996,1000,0,15.00
439805,3951616,4,996,1000,0,14.00
439825,-128000,0,0,1000,1000,13.00
439845,3951616,4,996,1000,0,14.00
439864,3951616,4,996,1000,0,13.00
439884,-128000,0,0,1000,1000,3.00
439905,8031232,8,1992,0,0,3.00
439926,8031232,8,1992,0,0,3.00
439947,8031232,8,1992,0,0,3.00
439967,8031232,8,1992,0,0,2.00
439989,8031232,8,1992,0,0,3.00
