FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
434438,-26688,0,0,0,500,10.00
434454,3951616,4,996,1000,0,11.00
434470,3951616,4,996,1000,0,12.00
434486,3951616,4,996,1000,0,13.00
434502,3861504,26,974,1000,0,12.00
434518,3861504,26,974,1000,0,11.00
434534,3861504,26,974,1000,0,3.00
434550,7941120,30,1970,0,0,2.00
434567,7941120,30,1970,0,0,3.00
434584,6708224,28,1669,0,303,2.00
434600,8031232,8,1992,0,0,2.00
434617,8031232,8,1992,0,0,3.00
434634,-128000,0,0,0,1969,2.00
434651,7941120,30,1970,0,0,2.00
434667,7941120,30,1970,0,0,3.00
434684,3513344,27,889,0,1084,9.00
434700,3951616,4,996,1000,0,10.00
434716,3951616,4,996,1000,0,12.00
434732,3951616,4,996,1000,0,3.00
434749,8031232,8,1992,0,0,1.98
434766,8031232,8,1992,0,0,1.00
434782,3951616,4,741,75,1413,11.00
434798,3951616,4,996,1000,0,12.00
434814,3951616,4,996,1000,0,12.00
434830,3718144,4,939,1000,57,11.00
434846,3951616,4,996,1000,0,10.00
434862,3951616,4,996,1000,0,12.00
434877,3951616,4,996,1000,0,12.00
434893,3861504,26,974,1000,0,12.00
434909,3861504,26,974,1000,0,12.00
434925,3861504,26,974,1000,0,3.00
434942,8031232,8,1992,0,0,2.00
434959,8031232,8,1992,0,0,3.00
434975,-128000,0,0,0,2000,2.00
434992,8031232,8,1992,0,0,3.00
435009,8031232,8,1992,0,0,2.00
435026,-128000,0,0,0,2000,2.00
435042,8031232,8,1992,0,0,2.00
435059,8031232,8,1992,0,0,2.00
435076,1911808,2,498,0,1500,2.00
435093,7941120,30,1970,0,0,2.00
435109,7941120,30,1970,0,0,3.00
435126,3951616,4,996,0,1000,2.00
435143,8031232,8,1992,0,0,2.00
435159,8031232,8,1992,0,0,3.00
