FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
350304,-192,0,0,0,3,3.00
350354,3925504,26,974,0,0,3.00
350404,3925504,26,974,0,0,3.00
350454,3872256,26,961,0,1,3.00
350505,3925504,26,974,0,0,2.97
350555,3925504,26,974,0,0,2.00
350605,4015616,4,996,0,0,3.00
350655,4015616,4,996,0,0,2.97
350705,4015616,4,996,0,0,3.00
350755,4015616,4,996,0,0,3.00
350806,4015616,4,996,0,0,3.00
350856,4015616,4,996,0,0,3.00
350906,4015616,4,996,0,0,3.00
350956,4015616,4,996,0,0,3.00
351006,4015616,4,996,0,0,3.00
351057,599552,1,162,592,245,25.00
351100,-64000,0,0,1000,0,26.00
351144,-64000,0,0,1000,0,28.00
351187,-64000,0,0,0,1000,3.00
351237,4015616,4,996,0,0,3.00
351288,4015616,4,996,0,0,3.00
351338,4015616,4,996,0,0,3.00
351388,4015616,4,996,0,0,3.00
351438,4015616,4,996,0,0,3.00
351489,3925504,26,974,0,0,3.00
351539,3925504,26,974,0,0,3.00
351590,3925504,26,974,0,0,4.00
351640,4015616,4,996,0,0,2.00
351690,4015616,4,996,0,0,3.00
351740,4015616,4,996,0,0,4.00
351790,3925504,26,974,0,0,3.00
351841,3925504,26,974,0,0,2.00
351891,3925504,26,974,0,0,3.00
351942,300544,26,89,631,254,28.00
351985,-64000,0,0,1000,0,28.00
352027,-64000,0,0,1000,0,28.00
352070,980480,1,255,0,744,3.00
352120,4015616,4,996,0,0,3.00
352171,4015616,4,996,0,0,3.00
352221,4015616,4,996,0,0,2.00
352271,4015616,4,996,0,0,3.00
352322,4015616,4,996,0,0,4.00
352372,3925504,26,974,0,0,3.00
352422,3925504,26,974,0,0,3.00
352472,3925504,26,974,0,0,3.00
