FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
366435,0,0,0,0,267,16.00
366460,3861504,26,974,1000,0,4.00
366484,8031232,8,1992,0,0,4.00
366509,7941120,30,1970,0,0,13.00
366533,3947520,5,995,1000,0,18.00
366556,3861504,26,974,1000,0,5.00
366581,7941120,30,1970,0,0,20.00
366603,-128000,0,0,2000,1,6.00
366628,8031232,8,1992,0,0,3.00
366653,7953408,27,1973,0,0,3.00
366678,7957504,26,1974,0,0,5.00
366703,8031232,8,1992,0,0,4.00
366728,7953408,27,1973,0,0,14.00
366752,3861504,26,974,1000,0,8.00
366776,8031232,8,1992,0,0,15.00
366800,3951616,4,996,1000,0,8.00
366825,7941120,30,1970,0,0,4.00
366850,7957504,26,1974,0,0,12.00
366874,3861504,26,974,1000,0,7.00
366898,8031232,8,1992,0,0,4.00
366924,7941120,30,1970,0,0,14.00
366947,3951616,4,996,1000,0,7.00
366972,7941120,30,1970,0,0,4.00
366997,8031232,8,1992,0,0,10.00
367022,3951616,4,996,1000,0,9.00
367046,7953408,27,1973,0,0,10.00
367070,3861504,26,974,1000,0,16.00
367093,3951616,4,996,1000,0,11.00
367118,8031232,8,1992,0,0,3.00
367143,7937024,31,1969,0,0,4.00
367168,8031232,8,1992,0,0,9.00
367192,3951616,4,996,1000,0,12.00
367216,8031232,8,1992,0,0,5.00
367241,7937024,31,1969,0,0,8.00
367266,3861504,26,974,1000,0,17.00
367289,-128000,0,0,2000,0,23.00
367310,-128000,0,0,2000,0,24.00
367332,3951616,4,996,1000,0,16.00
367355,3951616,4,996,1000,0,15.00
367379,7941120,30,1970,0,0,4.00
367404,7945216,29,1971,0,0,4.00
367429,8031232,8,1992,0,0,5.00
367454,8031232,8,1992,0,0,5.00
367478,3951616,4,996,1000,0,15.00
367502,7945216,29,1971,0,0,5.00
