FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
602444,-2944,0,0,0,46,41.00
602479,7765504,26,1974,3000,0,13.00
602519,20020736,34,4966,0,0,25.00
602553,15900160,40,3960,999,1,15.00
602594,20020736,34,4913,0,53,38.00
602624,11828736,34,1992,2000,1000,21.00
602662,15920640,33,3137,1000,831,14.00
602702,20069888,22,4978,0,1000,39.00
602731,4566528,28,1193,3000,779,19.00
602770,20020736,34,4966,0,585,23.00
602806,15859200,37,3950,999,14,17.00
602845,20049408,27,4973,0,0,23.00
602881,15908352,38,3962,1000,1,24.00
602917,12574208,31,3148,1000,821,28.00
602950,15908352,38,3962,1000,0,27.00
602985,15662592,39,3902,1000,59,42.00
603014,7749120,30,1970,3000,0,21.00
603051,20073984,21,4979,0,0,14.00
603092,20078080,20,4980,0,0,12.00
603134,20012544,36,4964,0,0,13.00
603175,20000256,39,4961,0,0,26.00
603209,15941120,30,3970,1000,0,31.00
603242,11914752,13,2987,2000,0,22.00
603279,19983872,43,4957,0,0,28.00
603313,11828736,34,2966,2000,0,34.00
603345,11828736,34,2966,2000,1,28.00
603378,15941120,30,3970,1000,0,30.00
603411,7724544,8,1964,3000,28,35.00
603444,15920640,35,3965,1000,0,13.00
603484,19987968,42,4958,0,0,13.00
603525,20004352,38,4962,0,0,26.00
603560,15904256,39,3961,1000,0,21.00
603597,15986176,19,3981,1000,0,29.00
603632,11857408,27,2973,1999,0,35.00
603663,11828736,34,2966,2000,0,42.00
603692,11845120,30,2970,2000,0,26.00
603727,20000256,39,4961,0,0,14.00
603767,7749120,30,1970,3000,0,41.00
603796,11828736,34,2966,1815,185,39.00
603826,9367040,10,2365,2000,625,40.00
603855,20028928,32,4968,0,0,14.00
603896,18685440,30,4571,175,224,31.00
603929,11845120,30,2970,1999,1,25.00
603964,20004352,38,4962,0,0,25.00
603999,3755520,5,995,3841,159,48.00
