FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
631560,-29632,0,0,0,1028,19.00
631575,11828736,34,2966,2000,0,19.00
631590,11828736,34,2966,2000,0,21.00
631604,8482304,27,2149,2000,824,12.00
631619,15924736,34,3966,1000,0,14.00
631634,15924736,34,3966,1000,0,13.00
631650,15859200,31,3950,1000,19,5.00
631666,20037120,30,4970,0,0,5.00
631683,20037120,30,4970,0,0,4.00
631700,18861568,34,4683,0,283,20.00
631714,11824640,35,2965,2000,0,23.00
631728,11824640,35,2965,2000,0,22.00
631741,10595840,34,2665,2000,301,15.00
631756,15908352,38,3962,1000,0,14.00
631771,15908352,38,3962,1000,0,15.00
631786,15908352,38,3962,1000,0,6.00
631803,19987968,42,4958,0,0,5.00
631820,19987968,42,4958,0,0,5.00
631836,13815296,36,3451,0,1513,19.00
631850,11914752,13,2987,2000,0,22.00
631864,11914752,13,2987,2000,0,21.00
631878,1760768,3,508,2132,2357,24.00
631892,7749120,30,1970,3000,0,32.00
631905,7749120,30,1970,3000,0,31.00
631917,6180352,30,1587,3000,383,29.00
631930,7839232,8,1992,3000,0,31.00
631943,7839232,8,1992,3000,0,28.00
631956,7839232,8,1992,3000,0,20.00
631971,11824640,35,2965,2000,0,24.00
631984,11824640,35,2965,2000,0,24.00
631998,11824640,35,2965,2000,0,14.00
632013,15908352,38,3962,1000,0,13.00
632028,15908352,38,3962,1000,0,13.00
632044,15908352,38,3962,1000,0,7.00
632060,20004352,38,4962,0,0,5.00
632077,20004352,38,4962,0,0,5.00
632094,20000256,36,4961,0,235,11.00
632109,15908352,38,3962,1000,0,13.00
632124,15908352,38,3962,1000,0,15.00
632139,12054016,13,3021,1001,1965,15.00
632154,15908352,38,3962,1000,0,14.00
632169,15908352,38,3962,1000,0,14.00
632184,11025920,14,2770,1000,1216,7.00
632201,19987968,42,4958,0,0,4.00
632218,19987968,42,4958,0,0,5.00
