FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
508593,-896,0,0,0,14,31.00
508630,3797504,26,974,2000,0,37.00
508660,3797504,26,974,2000,0,36.00
508689,3887616,4,996,2000,0,37.00
508716,3887616,4,996,2000,0,23.00
508750,7967232,8,1992,1000,0,21.00
508785,7967232,8,1992,1000,0,34.00
508816,3793408,27,973,2000,0,42.00
508843,3793408,27,973,2000,0,22.00
508878,7967232,8,1992,1000,0,26.00
508911,7967232,8,1992,1000,0,25.00
508945,7967232,8,1992,1000,0,25.00
508977,7967232,8,1992,1000,0,23.00
509010,7967232,8,1992,1000,0,24.00
509044,7967232,8,1992,1000,0,24.00
509078,7967232,8,1992,1000,0,26.00
509110,7967232,8,1992,1000,0,9.00
509152,11973120,30,2970,0,0,8.00
509194,11973120,30,2970,0,0,29.00
509227,3887616,4,996,2000,0,39.00
509254,3887616,4,996,2000,0,12.00
509294,12046848,12,2988,0,0,8.00
509336,12046848,12,2988,0,0,20.00
509372,7868928,32,1968,1000,0,23.00
509407,7868928,32,1968,1000,0,33.00
509439,3887616,4,996,2000,0,42.00
509467,3887616,4,996,2000,0,25.00
509500,7967232,8,1992,1000,0,25.00
509533,7967232,8,1992,1000,0,22.00
509569,7873024,31,1969,1000,0,26.00
509602,7873024,31,1969,1000,0,26.00
509635,7877120,30,1970,1000,0,27.00
509667,7877120,30,1970,1000,0,24.00
509701,7877120,30,1970,1000,0,23.00
509738,7877120,30,1970,1000,0,23.00
509772,7967232,8,1992,999,1,25.00
509804,7967232,8,1992,1000,0,24.00
509837,7967232,8,1992,1000,0,26.00
509870,7967232,8,1992,1000,0,12.00
509909,11952640,35,2965,0,0,7.00
509951,11952640,35,2965,0,0,18.00
509987,7877120,30,1970,1000,0,27.00
510019,7877120,30,1970,1000,0,32.00
510053,3887616,4,996,2000,0,37.00
510083,3887616,4,996,2000,0,33.00
