FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
488932,-192,0,0,0,3,5.00
488956,11956736,34,2966,0,0,3.00
488981,11973120,30,2970,0,0,5.00
489007,11973120,30,2970,0,0,5.00
489032,11973120,30,2970,0,0,5.00
489057,11956736,34,2966,0,0,3.96
489082,11956736,34,2966,0,0,3.96
489107,11969024,31,2969,0,0,16.00
489128,7967232,8,1992,1000,0,14.00
489151,7893504,26,1974,1000,0,6.00
489175,11973120,30,2970,0,0,5.00
489200,11973120,30,2970,0,0,6.00
489226,11956736,34,2966,0,0,5.00
489251,11973120,30,2970,0,0,5.00
489276,11956736,34,2966,0,0,17.00
489298,7893504,26,1974,1000,0,5.00
489323,11973120,30,2970,0,0,6.00
489348,11956736,34,2966,0,0,6.00
489373,11956736,34,2966,0,0,5.00
489398,11989504,26,2974,0,0,6.00
489423,11956736,34,2966,0,0,16.00
489444,7877120,30,1970,1000,0,7.00
489469,12046848,12,2988,0,0,6.00
489494,11952640,35,2965,0,0,5.00
489519,11956736,34,2966,0,0,6.00
489544,11956736,34,2966,0,0,16.00
489566,7967232,8,1992,999,19,15.00
489588,7967232,8,1992,1000,0,7.00
489612,11956736,34,2966,0,0,6.00
489637,12042752,13,2987,0,0,6.00
489661,11956736,34,2966,0,0,15.00
489683,7959040,10,1990,1000,0,8.00
489708,12046848,12,2988,0,0,16.00
489729,7889408,27,1973,1000,0,7.00
489754,11956736,34,2966,0,0,5.00
489779,11989504,26,2974,0,0,15.00
489801,7877120,30,1970,1000,0,9.00
489825,11973120,30,2970,0,0,15.00
489847,7877120,30,1970,1000,0,7.00
489871,11973120,30,2970,0,0,13.00
489894,7877120,30,1970,1000,0,12.00
489917,11952640,35,2965,0,0,6.00
489942,11956736,34,2966,0,0,15.00
489964,7877120,30,1970,999,0,8.00
489988,11956736,34,2966,0,0,19.00
