FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
499145,-23744,0,0,0,371,11.00
499161,7877120,30,1970,1000,1,10.00
499176,7877120,28,1970,1000,2,3.00
499193,11956736,34,2966,0,0,3.00
499210,4297216,10,1096,8,1886,3.00
499227,11973120,30,2970,0,0,3.00
499243,7942656,27,1986,0,987,3.00
499260,11956736,34,2966,0,0,3.00
499277,9921024,11,2469,0,84,4.00
499293,12046848,12,2988,0,0,3.00
499310,4833792,5,1227,0,1768,3.00
499327,12046848,12,2988,0,0,3.00
499344,6238720,9,1570,0,1421,12.00
499359,7889408,27,1973,1000,0,13.00
499374,7361024,27,1844,1000,129,12.87
499388,7967232,8,1992,1000,0,12.00
499403,3527168,4,908,1000,1088,12.00
499418,7877120,30,1970,1000,0,11.00
499434,3887616,4,996,1000,1000,4.00
499451,11956736,34,2966,0,0,3.00
499468,11956736,34,2966,0,0,4.00
499484,11948544,36,2964,0,0,3.00
499501,8733184,29,1880,1,1023,3.00
499518,11969024,31,2969,0,0,3.00
499535,9630208,28,2398,0,574,4.00
499551,12042752,13,2987,0,0,3.00
499568,4260352,16,1087,8,1889,3.00
499585,11989504,26,2974,0,0,3.00
499602,11989504,26,2974,0,0,11.00
499617,7877120,30,1970,1000,0,14.00
499632,7299584,8,1829,1000,163,4.00
499649,11956736,34,2966,0,0,3.00
499665,6324736,8,1591,0,1401,3.00
499682,11956736,34,2966,0,0,3.00
499699,11399680,34,2830,0,136,23.00
499713,-192000,0,0,3000,0,29.00
499726,-192000,0,0,3000,0,5.00
499742,12046848,12,2988,0,0,3.00
499759,12046848,12,2988,0,0,5.00
499775,11956736,34,2966,0,0,3.00
499792,11956736,34,2966,0,0,3.00
499809,11989504,26,2974,0,0,2.00
499826,11989504,26,2974,0,0,19.00
499840,3797504,26,974,2000,0,23.00
499853,3797504,26,974,2000,0,12.00
