FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
428723,-1024,0,0,0,16,6.00
428784,7941120,30,1970,0,0,7.00
428847,2882560,3,735,0,1262,6.00
428910,8031232,8,1992,0,0,7.00
428973,6118400,7,1525,182,286,50.00
429011,-128000,0,0,1999,0,44.00
429051,-128000,0,0,2000,0,7.00
429114,7941120,30,1970,0,0,6.00
429176,7941120,30,1970,0,0,31.00
429222,3861504,26,974,1000,0,34.00
429266,3861504,26,974,1000,0,32.00
429320,3951616,4,996,1000,1,36.00
429370,3951616,4,996,1000,0,7.00
429432,7941120,30,1970,0,0,7.00
429495,7941120,30,1970,0,0,44.00
429536,-128000,0,0,2000,0,51.00
429574,-128000,0,0,2000,0,9.00
429635,7957504,26,1974,0,0,7.00
429698,7957504,26,1974,0,0,32.00
429751,3947520,5,995,1000,0,37.00
429801,3947520,5,995,1000,0,9.00
429863,7941120,30,1970,0,0,7.00
429926,7941120,30,1970,0,0,8.00
429988,8027136,9,1991,0,0,7.00
430051,8027136,9,1991,0,0,28.00
430099,3861504,26,974,1000,0,33.00
430143,3861504,26,974,1000,0,12.00
430205,8031232,8,1992,0,0,7.00
430267,8031232,8,1992,0,0,29.00
430322,3947520,5,995,1000,0,37.00
430372,1985536,4,944,1000,52,12.00
430433,8031232,8,1992,0,0,8.00
430496,8023040,8,1990,0,2,28.00
430550,3947520,5,995,1000,0,36.00
430600,3283968,27,944,1001,28,14.00
430659,7941120,30,1970,0,0,7.00
430722,7883776,30,1956,0,14,8.00
430784,7941120,30,1970,0,0,6.00
430847,7891968,30,1958,0,12,8.00
430909,7941120,30,1970,0,0,7.00
430972,7445504,8,1849,0,143,8.00
431035,7937024,31,1969,0,0,8.00
431097,5794816,29,1970,0,0,6.00
431160,8027136,9,1991,0,0,7.00
431222,7085056,7,1761,0,32,8.00
