FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
392124,-512,0,0,0,8,8.00
392207,1739776,2,456,0,1542,8.00
392290,7904256,28,1804,0,276,9.00
392373,7941120,30,1859,0,111,39.00
392428,3861504,26,974,1000,0,10.00
392513,7932928,8,1968,0,24,32.00
392578,3861504,26,974,1000,0,36.00
392649,3951616,4,996,1000,0,12.00
392733,8031232,8,1992,0,0,10.00
392816,8031232,8,1992,0,0,37.00
392874,3861504,26,974,999,0,39.00
392941,3951616,4,996,1000,0,11.00
393024,7957504,26,1974,0,0,11.00
393107,7941120,30,1970,0,0,36.00
393176,3951616,4,996,1000,0,12.00
393258,7941120,30,1970,0,0,9.00
393342,7941120,30,1970,0,0,11.00
393425,7941120,30,1970,0,0,10.00
393508,7941120,30,1970,0,0,11.00
393591,7941120,30,1970,0,0,36.00
393659,3951616,4,996,1000,0,38.00
393728,3951616,4,996,1000,0,42.00
393789,-128000,0,0,2000,0,43.00
393852,3951616,4,996,1000,0,21.00
393930,8031232,8,1992,0,0,27.00
394003,3951616,4,996,1000,0,26.00
394078,8031232,8,1992,0,0,28.00
394147,-128000,0,0,2000,0,42.00
394204,3861504,26,974,1000,0,25.00
394274,8031232,8,1992,0,0,9.00
394357,8027136,9,1991,0,0,10.00
394440,8031232,8,1992,0,0,10.00
394523,7937024,31,1969,0,0,10.00
394607,7941120,30,1970,0,0,24.00
394683,3951616,4,996,1000,0,36.00
394752,3951616,4,996,1000,0,41.00
394814,3951616,4,996,1000,0,29.00
394881,8031232,8,1992,0,0,10.00
394965,7953408,27,1973,0,0,17.00
395043,3947520,5,995,1000,0,34.00
395110,8031232,8,1992,0,0,18.00
395188,-128000,0,0,2000,0,43.00
395245,8031232,8,1992,0,0,12.00
395327,3853312,28,972,1000,0,37.00
395385,3951616,4,996,1000,1,40.00
