FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
579595,-8832,0,0,0,138,19.00
579613,7903232,8,1992,2000,0,24.00
579630,7903232,8,1992,1999,0,25.00
579646,7215104,8,1824,1999,1169,17.00
579665,11892736,34,2966,1000,0,15.00
579684,11892736,34,2966,1000,0,13.00
579704,10684416,33,2671,1000,296,15.00
579723,11892736,34,2966,1000,0,16.00
579741,11892736,34,2966,1000,0,17.00
579759,11892736,34,2408,1000,27,6.00
579780,16062464,16,3984,0,0,5.00
579801,16062464,16,3984,0,0,5.00
579822,15640576,16,3881,0,103,24.00
579838,7804928,32,1968,2000,0,28.00
579855,7804928,32,1968,2000,0,24.00
579871,7362560,32,1860,2000,108,24.00
579889,7809024,31,1969,2000,0,25.00
579905,7809024,31,1969,2000,0,26.00
579922,7809024,31,1969,2000,0,6.00
579943,15988736,34,3966,0,0,5.00
579964,15988736,34,3966,0,0,4.00
579985,15988736,34,3966,0,0,25.00
580001,7813120,30,1970,2000,0,27.00
580018,7813120,30,1970,2000,1,25.00
580034,3819520,5,995,2000,1000,14.00
580054,11982848,12,2988,1000,0,16.00
580074,11982848,12,2988,1000,0,17.00
580093,3823616,4,996,1000,2000,15.00
580112,11888640,35,2965,1000,1,17.00
580130,11888640,35,2965,1000,0,16.00
580148,11900928,32,2968,1000,176,6.00
580169,16005120,30,3970,0,0,5.00
580190,16005120,30,3970,0,0,6.00
580211,11966464,30,2984,0,976,14.00
580230,11892736,34,2966,1000,0,15.00
580248,11892736,34,2966,1000,0,16.00
580267,11085824,34,2769,999,198,17.00
580286,11982848,12,2988,1000,0,17.00
580306,11982848,12,2988,1000,0,17.00
580325,11888640,35,2965,1000,0,23.00
580342,7809024,31,1969,2000,0,26.00
580358,7809024,31,1969,2000,0,26.73
580375,7899136,9,1991,2000,0,24.00
580391,7813120,30,1970,2000,0,27.00
580407,7813120,30,1970,2000,0,26.00
