FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
322464,-640,0,0,0,10,1.00
322493,4015616,4,996,0,0,0.00
322525,4015616,4,996,0,0,1.00
322554,2176512,3,547,0,450,0.00
322584,3925504,26,974,0,0,1.00
322615,3925504,26,974,0,0,1.00
322646,2176512,3,547,0,450,1.00
322676,4015616,4,996,0,0,2.00
322708,4015616,4,996,0,0,0.00
322738,4015616,4,996,0,0,1.00
322769,4015616,4,996,0,0,0.00
322799,4015616,4,996,0,0,1.00
322830,4015616,4,996,0,0,1.00
322861,4015616,4,996,0,0,1.00
322891,4015616,4,996,0,0,2.00
322922,3921408,27,973,0,0,2.00
322953,3921408,27,973,0,0,1.00
322984,3921408,27,973,0,0,0.00
323015,4015616,4,996,0,0,1.00
323044,4015616,4,996,0,0,0.00
323075,4015616,4,996,0,0,2.00
323105,4015616,4,996,0,0,2.00
323137,4015616,4,996,0,0,2.00
323168,4015616,4,996,0,0,2.00
323199,4015616,4,996,0,0,2.00
323231,4015616,4,996,0,0,2.00
323262,4015616,4,996,0,0,3.00
323294,4015616,4,996,0,0,1.00
323325,4015616,4,996,0,0,2.00
323356,4015616,4,996,0,0,3.00
323387,4015616,4,996,0,0,2.00
323419,4015616,4,996,0,0,1.00
323450,4015616,4,996,0,0,3.00
323482,4015616,4,996,0,0,1.00
323513,4015616,4,996,0,0,2.00
323545,4015616,4,996,0,0,3.00
323576,3925504,26,974,0,0,2.00
323607,3925504,26,974,0,0,2.00
323639,3925504,26,974,0,0,2.00
323670,4015616,4,996,0,0,2.00
323702,4015616,4,996,0,0,2.00
323733,4015616,4,996,0,0,2.00
323765,3925504,26,974,0,0,2.00
323796,3925504,26,974,0,0,2.00
323828,3925504,26,974,0,0,4.00
