FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
435178,-13248,0,0,0,207,3.00
435190,7941120,30,1970,0,0,1.00
435202,7941120,30,1970,0,0,2.00
435215,4713472,26,1182,0,797,2.00
435228,7941120,30,1970,0,0,1.00
435240,7941120,30,1970,0,0,2.00
435252,-128000,0,0,0,2000,2.00
435265,8031232,8,1992,0,0,1.00
435278,8031232,8,1992,0,0,2.00
435290,5016576,6,1256,0,738,7.00
435302,3951616,4,996,1000,0,9.00
435314,3951616,4,996,1000,0,9.00
435326,109568,2,58,1000,940,1.98
435339,7957504,26,1974,0,0,2.00
435351,7957504,26,1974,0,0,2.00
435364,1747968,2,458,0,1540,1.00
435377,8031232,8,1992,0,0,2.00
435389,8031232,8,1992,0,0,2.00
435402,4021248,5,1013,9,973,2.00
435414,7941120,30,1970,0,0,2.00
435427,7941120,30,1970,0,0,2.00
435440,3951616,4,996,0,661,2.00
435452,8031232,8,1992,0,0,1.00
435465,8031232,8,1992,0,0,2.00
435477,2321408,3,598,268,1131,16.00
435489,-128000,0,0,2000,0,17.00
435500,-128000,0,0,2000,0,14.00
435511,-128000,0,0,1500,594,16.00
435522,-128000,0,0,2000,0,17.00
435534,-128000,0,0,2000,0,15.00
435545,-128000,0,0,2000,0,3.00
435558,8031232,8,1992,0,0,1.00
435570,8031232,8,1992,0,0,2.00
435583,3894272,6,982,0,1012,10.00
435595,3861504,26,974,1000,0,9.00
435607,3861504,26,974,1000,1,9.00
435619,3537920,24,895,1001,80,2.00
435632,7957504,26,1974,0,0,1.00
435644,7957504,26,1974,0,0,2.00
435657,7527424,29,1869,0,169,8.00
435669,3947520,5,995,1000,0,9.00
435681,3947520,5,995,1000,0,9.00
435693,2345984,3,604,1000,393,10.00
435705,3861504,26,974,1000,0,10.00
435717,3861504,26,974,1000,0,9.00
