FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
373152,-25664,0,0,0,401,2.00
373168,3951616,4,996,0,1000,2.00
373185,7941120,30,1970,0,0,3.00
373202,8031232,8,1992,0,1284,3.00
373219,7990272,8,1982,0,10,2.00
373235,7941120,30,1970,0,2000,2.00
373252,7941120,30,1970,0,80,11.00
373268,3161088,26,803,1000,171,3.00
373285,7941120,30,1970,0,0,3.00
373301,8027136,9,1991,0,0,3.00
373318,7957504,8,1974,0,18,12.00
373334,3861504,26,974,1000,0,19.00
373348,-128000,0,0,2000,0,4.00
373365,7941120,30,1970,0,0,4.00
373381,8031232,8,1992,0,0,2.00
373398,8031232,8,1992,0,0,4.00
373415,8031232,8,1992,0,0,3.00
373431,7941120,30,1970,0,0,3.00
373448,7941120,30,1970,0,0,10.00
373464,3951616,4,996,1000,0,8.00
373480,3861504,26,974,1000,0,6.00
373497,8031232,8,1992,0,0,3.00
373513,8031232,8,1992,0,0,3.00
373530,7941120,30,1970,0,0,4.00
373547,7941120,30,1970,0,0,2.97
373563,8027136,9,1991,0,0,14.00
373578,-128000,0,0,2000,0,7.00
373594,7941120,30,1970,0,0,3.00
373611,7957504,26,1974,0,0,10.00
373627,3951616,4,996,1000,0,9.00
373643,3947520,5,995,1000,0,6.00
373659,8031232,8,1992,0,0,10.00
373675,3951616,4,996,1000,0,5.00
373692,8031232,8,1992,0,0,3.00
373708,7937024,31,1969,0,0,4.00
373725,8031232,8,1992,0,0,3.00
373742,7937024,31,1969,0,0,3.00
373758,8031232,8,1992,0,0,7.00
373774,3947520,5,995,1000,0,11.00
373790,3951616,4,996,1000,0,8.00
373806,7937024,31,1969,0,0,8.00
373822,3951616,4,996,1000,0,10.00
373838,3951616,4,996,1000,0,7.00
373855,7953408,27,1973,0,0,6.00
373871,3951616,4,996,1000,0,10.00
