FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
485953,-64,0,0,0,1,6.00
485994,11911680,33,2955,0,12,7.00
486036,11973120,30,2918,0,52,25.00
486069,7967232,8,1992,1000,2001,8.00
486111,11878912,12,2947,0,41,31.68
486143,3887616,4,996,2000,0,21.00
486181,7967232,8,1992,1000,0,9.00
486222,11973120,30,2970,0,0,8.00
486263,11973120,30,2970,0,0,9.00
486304,12042752,13,2987,0,0,21.00
486340,7963136,9,1991,1000,0,11.00
486381,11956736,34,2966,0,0,23.00
486415,7877120,30,1970,1000,0,40.00
486445,-192000,0,0,3000,0,27.00
486478,7967232,8,1992,1000,0,30.00
486513,3883520,5,995,2000,0,19.00
486551,11956736,34,2966,0,0,17.00
486588,7963136,9,1991,1000,0,16.00
486625,11956736,34,2966,0,0,9.00
486667,11956736,34,2966,0,0,8.00
486708,11956736,34,2966,0,0,8.00
486750,11973120,30,2970,0,0,9.00
486791,11956736,34,2966,0,0,8.00
486832,11952640,35,2965,0,0,24.00
486867,3797504,26,974,1999,0,24.00
486902,12046848,12,2988,0,0,9.00
486944,11969024,31,2969,0,0,13.00
486983,7877120,30,1970,1000,0,24.00
487019,7893504,26,1974,1000,0,29.00
487052,7967232,8,1992,1000,1,17.00
487089,7967232,8,1992,1000,0,30.00
487121,7889408,27,1973,1000,0,17.00
487159,12042752,13,2987,0,0,8.00
487201,11956736,33,2966,1,0,15.00
487239,7963136,9,1991,1000,0,20.00
487274,7967232,8,1992,1000,0,18.00
487311,11956736,34,2966,0,0,16.00
487348,7967232,8,1992,1000,0,18.00
487385,11952640,35,2965,0,0,9.00
487425,11956736,34,2966,0,0,8.00
487467,12042752,13,2987,0,0,9.00
487508,12046848,12,2988,0,0,7.00
487550,7889408,27,1973,699,301,27.00
487583,7877120,30,1970,857,143,30.00
487614,3887616,4,996,2000,0,32.00
