FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
251672,-192,0,0,0,3,5.00
251754,3270144,2,809,0,187,4.00
251838,3061248,3,763,0,234,5.00
251922,2393600,6,600,2,239,4.00
252005,3925504,26,0,0,1000,5.00
252089,-64000,0,0,0,1000,5.00
252172,3896832,4,967,28,94,37.00
252239,-64000,0,0,999,0,6.00
252323,3925504,26,974,0,0,33.00
252393,-64000,0,0,1000,0,7.00
252475,3925504,26,974,0,0,5.00
252558,4015616,4,996,0,0,35.00
252626,-64000,0,0,1000,0,9.00
252709,4015616,4,996,0,0,4.00
252793,3921408,27,973,0,0,33.00
252862,-64000,0,0,1000,0,13.00
252942,4015616,4,996,0,0,6.00
253026,4015616,4,996,0,0,5.00
253110,4015616,4,996,0,0,5.00
253193,4015616,4,996,0,0,30.00
253263,-64000,0,0,1000,0,16.00
253342,4015616,4,996,0,0,6.00
253425,4015616,4,996,0,0,5.00
253509,4015616,4,996,0,0,5.00
253592,4015616,4,996,0,0,5.00
253676,4015616,4,996,0,0,27.00
253748,-64000,0,0,999,1,36.00
253817,-64000,0,0,1000,0,22.00
253893,4015616,4,996,0,0,17.00
253970,-64000,0,0,1000,0,25.00
254043,3925504,26,974,0,0,17.00
254121,-64000,0,0,1000,0,28.00
254194,4015616,4,996,0,0,6.00
254278,4015616,4,996,0,0,12.00
254358,-64000,0,0,999,0,30.00
254429,4015616,4,996,0,0,5.00
254512,3925504,26,974,0,0,5.00
254596,4015616,4,996,0,0,5.00
254680,4015616,4,996,0,0,5.00
254764,4015616,4,996,0,0,13.00
254843,-64000,0,0,1000,0,33.00
254912,3925504,26,974,0,0,8.00
254994,-64000,0,0,1000,0,36.00
255062,3925504,26,974,0,0,5.00
255146,4015616,4,996,0,0,5.00
