FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
633775,-11328,0,0,0,177,14.00
633801,15908352,38,3962,1000,0,20.00
633825,15908352,38,3962,1000,0,22.00
633848,-98816,6,54,1007,3933,20.00
633872,15924736,34,3966,1000,0,21.00
633895,15924736,34,3966,1000,0,17.00
633920,1199616,11,371,1011,3607,8.00
633948,20020736,34,4966,0,0,8.00
633976,20020736,34,4966,0,0,8.00
634004,19230208,32,4773,0,195,31.00
634025,11845120,30,2970,1999,1,30.00
634046,11845120,30,2970,2000,0,32.00
634067,9297408,30,2348,2257,365,38.00
634086,7749120,30,1970,3000,0,43.00
634104,7749120,30,1970,3000,0,43.00
634122,7175680,30,1830,3000,140,28.00
634144,11828736,34,2966,2000,0,32.00
634164,11828736,34,2966,2000,0,34.00
634184,11824640,34,2965,2000,1,19.00
634209,15908352,38,3962,1000,0,22.00
634232,15908352,38,3962,1000,0,20.00
634256,11914752,13,2987,1000,1000,30.00
634277,11824640,35,2965,1999,0,33.00
634297,11824640,35,2965,2000,0,31.00
634319,10731008,34,2698,2000,268,35.00
634338,11824640,35,2965,2000,0,30.00
634359,11824640,35,2965,2000,0,30.00
634380,8601088,20,2178,2006,796,20.00
634404,15908352,38,3962,1000,0,21.00
634427,15908352,38,3962,1000,0,21.00
634451,8879616,10,2246,1000,1744,9.00
634479,19987968,42,4958,0,0,7.00
634507,19987968,42,4958,0,0,8.00
634534,16424448,33,4088,0,879,17.00
634559,15924736,34,3966,1000,0,22.00
634582,15924736,34,3966,1000,0,20.00
634606,11931136,13,2991,1000,554,22.00
634629,15998464,16,3984,1000,0,21.00
634652,15998464,16,3984,1000,0,22.00
634675,15920640,35,3965,1000,0,9.00
634703,20012544,36,4964,0,0,7.00
634731,20012544,36,4964,0,0,10.00
634758,20004352,38,4962,0,0,9.00
634786,19996160,40,4960,0,0,8.00
634814,19996160,40,4960,0,0,10.00
