FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
369272,-128,0,0,0,2,5.00
369313,7928832,30,1967,0,3,5.00
369355,7941120,30,1970,0,0,37.00
369386,-128000,0,0,2000,0,6.00
369427,7941120,30,1970,0,0,6.00
369469,8031232,8,1992,0,0,19.00
369506,3943424,6,994,1000,0,20.00
369545,3861504,26,974,1000,0,6.00
369587,7941120,30,1970,0,0,23.00
369625,3861504,26,974,1000,0,7.00
369666,7941120,30,1970,0,0,21.00
369704,3951616,4,996,1000,0,8.00
369745,7957504,26,1974,0,0,6.00
369787,7941120,30,1970,0,0,30.00
369820,-128000,0,0,2000,0,13.00
369860,7957504,26,1974,0,0,16.00
369899,3951616,4,996,1000,0,30.00
369933,-128000,0,0,2000,0,17.00
369972,8031232,8,1992,0,0,5.00
370014,7941120,30,1970,0,0,16.00
370053,3947520,5,995,1000,0,29.00
370089,-128000,0,0,2000,0,21.00
370124,7941120,30,1970,0,0,15.00
370163,3861504,26,974,1000,0,23.00
370200,3861504,26,974,1000,0,25.00
370238,3951616,4,996,1000,1,16.83
370277,7941120,30,1970,0,0,5.00
370318,8031232,8,1992,0,0,5.00
370360,8031232,8,1992,0,0,7.00
370401,8031232,8,1992,0,0,12.00
370441,3853312,28,972,1000,0,25.00
370477,3861504,26,974,1000,0,18.81
370516,3951616,4,996,1000,0,23.00
370553,3951616,4,996,1000,0,25.00
370590,3951616,4,996,1000,0,25.00
370627,8031232,8,1992,0,0,6.00
370669,7937024,31,1969,0,0,5.00
370710,8027136,9,1991,0,0,11.00
370750,3951616,4,996,1000,0,20.00
370788,7937024,31,1969,0,0,5.00
370830,4611072,26,1157,534,283,28.00
370866,3951616,4,996,0,1000,5.00
370908,7957504,26,1974,0,0,27.00
370944,3861504,26,974,999,0,6.00
370985,3951616,4,996,1000,0,23.00
