FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
493302,-64,0,0,0,1,3.00
493322,11973120,30,2970,0,0,4.00
493343,5886464,28,1484,0,1488,4.00
493364,11973120,30,2970,0,0,4.00
493385,-192000,0,0,0,3000,4.00
493406,11956736,34,2966,0,0,3.00
493426,4747776,6,1206,0,1720,14.00
493446,7877120,30,1970,1000,1,16.00
493465,3797504,15,974,1007,1004,25.00
493483,3797504,26,974,2000,0,27.00
493500,3797504,26,974,2000,218,16.00
493519,7877120,30,1970,1000,0,16.00
493539,7877120,30,1970,1000,0,15.00
493558,7893504,26,1974,1000,0,16.00
493578,7893504,26,1974,1000,0,5.00
493599,11956736,34,2966,0,0,4.00
493619,11956736,34,2966,0,0,4.00
493640,11956736,34,2966,0,0,4.00
493661,11887104,34,2949,0,17,15.00
493681,7877120,30,1970,1000,0,16.00
493701,7877120,30,1970,1000,0,13.00
493720,7877120,30,1970,999,0,16.00
493740,7877120,30,1970,1000,774,5.00
493760,11973120,30,2970,0,0,3.00
493781,11973120,30,2970,0,0,5.00
493802,11956736,34,2966,0,0,3.00
493823,9003520,11,2245,0,744,15.00
493843,7877120,30,1970,1000,0,17.00
493862,7438848,31,1863,1000,106,6.00
493883,12046848,12,2988,0,0,4.00
493904,3887616,4,996,0,2000,4.00
493924,12046848,12,2988,0,0,4.00
493945,7909888,8,1978,0,1014,15.00
493965,7967232,8,1992,1000,0,13.00
493985,7754240,30,1940,1001,29,5.00
494006,11952640,35,2965,0,0,4.00
494026,8163840,8,2040,0,952,4.00
494047,12046848,12,2988,0,0,3.00
494068,9200128,10,2293,2,695,14.00
494088,7889408,27,1973,1000,0,17.00
494108,7852544,26,1964,1000,10,4.00
494129,11989504,26,2974,0,0,4.00
494150,11989504,26,2974,0,0,4.00
494171,11973120,30,2970,0,0,4.00
494191,11973120,30,2970,0,0,13.00
