FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
491695,-3712,0,0,0,58,3.00
491702,11956736,34,2966,0,0,1.00
491709,9777664,32,2434,0,534,3.00
491716,11973120,30,2970,0,0,1.00
491723,1843712,2,497,0,2501,3.00
491730,12046848,12,2988,0,0,1.00
491738,12046848,12,2988,0,0,6.00
491744,7967232,8,1992,1000,0,6.00
491752,3887616,4,996,1000,1000,10.00
491758,3887616,4,996,2000,1,9.90
491765,-192000,0,0,2000,1000,5.00
491772,7967232,8,1992,1000,0,5.00
491779,3887616,4,996,1000,1000,3.00
491786,11956736,34,2966,0,0,2.00
491793,11706880,34,2905,0,61,6.00
491800,7877120,30,1970,1000,0,6.00
491808,7877120,30,1970,1000,0,6.00
491815,7967232,8,1992,1000,0,5.00
491822,7967232,8,1992,1000,0,4.00
491829,11973120,30,2970,0,0,1.00
491836,9925120,30,2470,0,500,6.00
491843,7967232,8,1992,1000,0,4.00
491850,5878272,6,1482,1000,512,2.00
491857,11973120,30,2970,0,0,2.00
491864,11973120,30,2970,0,0,3.00
491872,12042752,13,2987,0,0,1.00
491879,4989440,5,995,0,2000,3.00
491886,12046848,12,2988,0,0,2.00
491893,3985920,4,1020,0,1976,3.00
491900,11952640,35,2965,0,0,1.00
491908,11952640,35,2965,0,0,4.95
491915,7877120,30,1970,1000,0,6.00
491922,5562880,7,1458,1000,535,9.00
491928,3887616,4,996,2000,0,10.00
491935,-192000,0,0,2000,1000,5.00
491942,7877120,30,1970,1000,0,6.00
491949,7877120,5,1032,1000,963,4.00
491956,12046848,12,2988,0,0,1.00
491964,12046848,12,2988,0,0,2.00
491971,11952640,35,2965,0,0,3.00
491978,10760704,34,2674,0,292,4.00
491985,7967232,8,1992,1000,0,5.00
491992,3588608,4,923,1000,1073,5.00
491999,7877120,30,1970,1000,0,6.00
492006,7709184,30,1929,1000,41,12.00
