FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
611360,-7936,0,0,0,124,22.00
611378,11845120,30,2970,2000,0,27.00
611395,11845120,30,2970,2000,505,8.00
611415,20004352,38,4962,0,0,6.00
611436,19373568,38,4808,0,154,18.00
611455,15904256,39,3961,1000,0,14.00
611474,13606400,15,3400,1000,585,21.00
611492,11841024,31,2969,2000,0,27.00
611509,11841024,31,2969,1999,0,17.00
611527,15908352,38,3962,1000,0,17.00
611546,13884928,36,3468,1000,720,21.00
611564,11914752,13,2987,2000,0,28.00
611581,9846272,22,2482,2011,485,7.00
611602,20037120,30,4970,0,0,6.00
611623,19836416,32,4921,0,47,16.00
611641,15908352,38,3962,1000,0,14.00
611661,14872064,38,3709,1000,253,25.00
611677,11828736,34,2966,2000,0,28.00
611694,11488768,33,2883,2000,84,35.00
611709,3669504,26,974,4000,0,44.00
611722,716288,1,253,4000,746,23.00
611741,11918848,12,2988,1999,1,28.00
611758,8883712,9,2247,2000,744,18.00
611777,15924736,34,3966,1000,0,17.00
611795,15748608,34,3923,1042,234,32.00
611811,7749120,30,1970,3000,0,32.67
611826,7749120,30,1970,2999,0,18.00
611845,15920640,35,3965,1000,0,17.00
611863,15920640,35,3965,1000,0,10.00
611883,19987968,42,4958,0,0,5.00
611904,19987968,42,4958,0,0,16.00
611923,11824640,35,2965,2000,0,28.00
611939,11824640,35,2965,2000,0,18.00
611957,15908352,38,3962,1000,0,17.00
611976,15908352,38,3962,1000,897,16.00
611994,15941120,30,3970,1000,0,14.00
612014,15941120,30,3970,1000,0,28.00
612031,7835136,9,1991,3000,0,38.00
612047,7835136,9,1991,3000,0,25.00
612064,11918848,12,2988,2000,0,26.00
612081,11918848,12,2988,2000,0,16.00
612100,15924736,34,3966,1000,0,18.00
612118,15924736,34,3966,1000,0,20.00
612136,11828736,34,2966,2000,0,28.00
612152,11828736,34,2966,2000,0,14.00
