FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
291068,-6016,0,0,0,94,5.00
291151,4015616,4,996,0,0,4.00
291234,3491328,4,868,0,128,37.00
291302,-64000,0,0,1000,0,42.00
291367,-64000,0,0,1000,0,30.00
291440,-64000,0,0,1000,0,37.00
291507,-64000,0,0,1000,0,7.00
291590,4015616,4,996,0,0,5.00
291674,4015616,4,996,0,0,5.00
291758,4015616,4,996,0,0,4.00
291841,4015616,4,996,0,0,37.00
291907,-64000,0,0,999,0,41.00
291971,-64000,0,0,1000,0,36.00
292039,-64000,0,0,1000,0,41.00
292104,-64000,0,0,999,1,35.00
292173,-64000,0,0,1000,0,42.00
292237,-64000,0,0,1000,0,11.00
292319,4015616,4,996,0,0,5.00
292402,4015616,4,996,0,0,5.00
292486,4015616,4,996,0,0,4.00
292570,4015616,4,996,0,0,6.00
292654,4015616,4,996,0,0,5.00
292738,4015616,4,996,0,0,5.00
292821,3925504,26,974,0,0,5.00
292906,3925504,26,974,0,0,29.00
292975,-64000,0,0,1000,0,41.00
293040,-64000,0,0,999,1,13.00
293121,4015616,4,996,0,0,5.00
293204,4015616,4,996,0,0,27.00
293277,-64000,0,0,1000,0,40.00
293343,-64000,0,0,1000,0,14.00
293421,4015616,4,996,0,0,5.00
293505,4015616,4,996,0,0,6.00
293588,4015616,4,996,0,0,5.00
293672,4015616,4,996,0,0,24.00
293746,-64000,0,0,1000,0,41.00
293809,-64000,0,0,1000,0,16.00
293887,3925504,26,974,0,0,5.00
293970,3925504,26,974,0,0,5.00
294054,3925504,26,974,0,0,4.00
294137,3925504,26,974,0,0,6.00
294221,3925504,26,974,0,0,5.00
294305,3925504,26,974,0,0,20.00
294385,-64000,0,0,1000,0,41.00
294451,-64000,0,0,1000,0,35.00
