FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
411675,-2368,0,0,0,37,4.00
411706,7941120,30,1970,0,0,3.00
411737,6425600,28,1600,0,372,20.00
411765,3951616,4,996,1000,0,21.00
411793,-82944,1,11,1000,988,17.00
411820,3861504,26,974,1000,0,17.00
411847,-128000,0,0,1000,1000,4.00
411878,7941120,30,1970,0,0,4.00
411909,5901312,28,1472,0,500,4.00
411940,8027136,9,1991,0,0,5.00
411972,7416832,29,1842,1,24,17.00
411999,3861504,26,974,1000,0,18.00
412026,3546112,26,897,1076,169,20.00
412052,3951616,4,996,1000,0,19.00
412078,3951616,4,996,999,0,17.00
412107,3951616,4,996,1000,0,21.00
412135,3951616,4,996,1000,0,17.00
412164,3951616,4,996,1000,0,19.00
412191,3951616,4,996,1000,0,17.00
412218,3951616,4,996,1000,0,19.00
412243,3951616,4,996,1000,0,4.00
412275,8031232,8,1992,0,0,3.00
412306,8031232,8,1992,0,0,4.00
412338,8027136,9,1991,0,0,4.00
412369,8027136,9,1991,0,0,17.00
412396,3951616,4,996,1000,0,19.00
412423,3951616,4,996,1000,0,17.00
412451,3861504,26,974,1000,0,21.00
412476,3861504,26,974,1000,0,7.00
412507,8031232,8,1992,0,0,4.00
412538,8031232,8,1992,0,0,4.00
412569,7941120,30,1970,0,0,4.00
412601,7941120,30,1970,0,0,4.00
412632,7941120,30,1970,0,0,4.00
412663,7941120,30,1970,0,0,4.00
412695,8031232,8,1992,0,0,4.00
412726,8031232,8,1992,0,0,5.00
412757,8031232,8,1992,0,0,3.00
412789,8031232,8,1992,0,0,5.00
412820,8031232,8,1992,0,0,4.00
412851,8031232,8,1992,0,0,4.00
412882,8031232,8,1992,0,0,3.00
412914,8031232,8,1992,0,0,5.00
412945,8031232,8,1992,0,0,4.00
412976,8031232,8,1992,0,0,4.00
