FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
376412,0,0,0,0,684,5.00
376454,7957504,26,1974,0,0,4.00
376496,-128000,0,0,0,2000,6.00
376537,3652608,4,444,0,1554,5.00
376579,5880832,28,1467,0,505,5.00
376621,7941120,30,1848,0,122,34.00
376653,-128000,0,0,2000,0,5.00
376695,7941120,30,1970,0,0,24.00
376732,3951616,4,996,999,0,7.00
376773,8031232,8,1992,0,0,6.00
376815,7957504,26,1974,0,0,23.00
376852,3951616,4,996,1000,0,22.00
376886,3861504,26,974,1000,0,22.00
376921,3951616,4,996,1000,0,21.00
376958,3951616,4,996,1000,0,10.00
376998,7957504,26,1974,0,0,6.00
377040,8027136,9,1991,0,0,21.00
377078,3951616,4,996,1000,0,8.00
377120,8031232,8,1992,0,0,25.00
377155,-128000,0,0,2000,0,16.00
377194,8031232,8,1992,0,0,17.00
377230,3861504,26,974,1000,0,11.00
377270,7957504,26,1974,0,0,16.00
377309,3951616,4,996,1000,0,23.00
377347,3951616,4,996,1000,0,23.00
377382,3861504,26,974,1000,0,23.00
377418,3951616,4,996,1000,1,22.00
377454,3861504,26,974,1000,0,25.00
377490,3951616,4,996,1000,0,17.00
377528,7941120,30,1970,0,0,6.00
377570,7941120,30,1970,0,0,11.00
377609,3947520,5,995,1000,0,15.00
377648,7941120,30,1970,0,0,11.00
377687,3861504,26,974,1000,0,21.00
377723,3861504,26,974,1000,0,22.00
377758,7941120,30,1970,0,0,5.00
377800,7941120,30,1970,0,0,6.00
377842,8027136,9,1991,0,0,6.00
377883,8031232,8,1992,0,0,6.00
377925,8031232,8,1992,0,0,6.00
377967,8031232,8,1992,0,0,6.00
378009,3951616,4,996,1000,0,24.00
378044,7937024,31,1969,0,0,11.00
378083,3951616,4,996,1000,0,18.00
378122,7937024,31,1969,0,0,6.00
