FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
269437,-6656,0,0,0,104,1.00
269468,4015616,4,996,0,0,2.00
269499,4015616,4,996,0,0,2.00
269530,3925504,26,974,0,0,2.00
269561,3364352,26,837,0,137,18.00
269590,-64000,0,0,1000,0,18.00
269618,-64000,0,0,1000,0,2.00
269650,4015616,4,996,0,0,2.00
269681,4015616,4,996,0,0,13.00
269710,-64000,0,0,1000,0,19.00
269738,-64000,0,0,1000,0,3.00
269770,4015616,4,996,0,0,2.00
269801,4015616,4,996,0,0,2.00
269832,4015616,4,996,0,0,1.98
269864,4015616,4,996,0,0,2.00
269895,3925504,26,974,0,0,2.00
269927,3925504,26,974,0,0,2.00
269958,4015616,4,996,0,0,2.00
269990,4015616,4,996,0,0,2.00
270021,4015616,4,996,0,0,2.00
270053,4015616,4,996,0,0,2.00
270084,4015616,4,996,0,0,2.00
270116,566784,1,154,0,845,2.00
270147,4015616,4,996,0,0,2.00
270179,-64000,0,0,0,1000,2.00
270210,4015616,4,996,0,0,2.00
270242,-64000,0,0,0,1000,2.00
270273,4015616,4,996,0,0,3.00
270305,3761664,25,934,1,40,2.00
270336,3925504,26,974,0,0,3.00
270367,3069440,3,765,0,232,2.00
270399,4015616,4,996,0,0,2.00
270430,4015616,4,996,0,0,2.00
270462,4015616,4,996,0,0,2.00
270492,3925504,26,974,0,0,2.00
270524,3925504,26,974,0,0,3.00
270555,3876352,26,962,0,12,2.00
270587,3925504,26,974,0,0,2.00
270618,2991616,3,746,0,251,2.00
270649,4015616,4,996,0,0,2.00
270681,3978752,4,860,8,128,18.00
270709,-64000,0,0,1000,0,19.00
270737,-64000,0,0,1000,0,3.00
270769,3925504,26,974,0,0,1.00
270800,3925504,26,974,0,0,3.00
